Player,Pos,Squad,Age,MP,Starts,Min,90s_x,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,Gls/90,Ast/90,G+A/90,G-PK/90,xG/90,xAG/90,npxG/90,npxG+xAG/90,Gls Against 90,SoTA,Saves,Save%,CS,CS%,PSxG,PSxG/SoT,GK Cmp 40y,GK 40y Att,GK Cmp 40y%,Pass Att (GK),Thr Att (GK),Launch%,AvgLen_Pass (GK),GoalKick Att,GoalKick Launch%,AvgLen_GoalKick,Opp Crosses,Crosses Stp,Crosses Stp%,#OPA,#OPA/90,AvgDist,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp_tot,Att_tot,Cmp%_tot,TotDist_Passed,PrgDist_Passed,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,KP,1/3,PPA,CrsPA,PrgP,Live_Passes,Dead,FK,TB,Sw,Crs,TI,CK,Off,SCA,SCA90,SCA,SCA90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Tkl,TklW,Def 3rd Tackles,Mid 3rd Tackles,Att 3rd Tackles,Tkl_Challenge,Att_Challenge,Tkl%_Challenge,Lost_Challenge,Blocks,Sh_block,Pass_block,Int,Tkl+Int,Clr,Err,90s_y,Touches,Def Pen Touches,Def 3rd Touches,Mid 3rd Touches,Att 3rd Touches,Att Pen Touches,Live_Touches,Att_takeon,Succ_takeon,Succ%_takeon,Tkld_takeon,Tkld%_takeon,Carries,TotDist_Carried,PrgDist_Carried,PrgC,1/3_carries,CPA,Mis,Dis,Rec,PrgR,Weekly Wages,Annual Wages
João Pedro,"FW,MF",Brighton,21,31,19,2045.0,22.7,9,3,12,5,4,5,2,0,11.9,7.9,3.8,11.7,0.40,0.13,0.53,0.22,0.53,0.17,0.35,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,20,28.6,3.08,0.88,0.07,0.25,14.4,659,818,80.6,8706,1876,425,483,88.0,178,217,82.0,24,43,55.8,37,43,44,4,92,775,38,2,6,2,29,10,2,5,91,4.01,91,4.01,64,0,7,10,9,1,11,0.48,5,0,2,2,2,0,31,14,10,13,8,14,24,58.3,10,15,2,13,11,42,28,0,22.7,1196,32,105,475,629,184,1191,107,43,40.2,45,42.1,787,5003,2295,83,42,47,83,63,949,205,50000,2600000
Joël Matip,DF,Liverpool,31,10,9,781.0,8.7,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.6,0.00,0.00,0.00,0.00,0.06,0.01,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,0.58,0.00,0.00,,10.6,494,564,87.6,8687,3066,198,216,91.7,257,287,89.5,33,47,70.2,2,27,2,0,34,559,4,4,0,0,0,0,0,1,8,0.92,8,0.92,8,0,0,0,0,0,1,0.12,1,0,0,0,0,0,12,6,7,4,1,8,12,66.7,4,16,12,4,9,21,43,0,8.7,665,90,303,327,37,12,665,2,0,0.0,2,100.0,421,2195,1406,8,13,0,3,4,451,1,100000,5200000
Joël Veltman,DF,Brighton,31,27,17,1588.0,17.6,1,1,2,1,0,0,4,0,0.4,0.4,0.5,0.9,0.06,0.06,0.11,0.06,0.02,0.03,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,60.0,0.28,0.17,0.20,0.33,14.2,758,906,83.7,12317,3297,373,419,89.0,330,376,87.8,48,82,58.5,4,51,8,0,85,786,118,35,2,0,11,83,0,2,18,1.02,18,1.02,12,2,0,0,3,1,1,0.06,1,0,0,0,0,0,54,41,32,17,5,39,58,67.2,19,17,7,10,18,72,57,1,17.6,1103,95,378,517,213,17,1103,11,1,9.1,5,45.5,601,2532,1076,24,17,0,21,7,657,54,50000,2600000
Joško Gvardiol,DF,Manchester City,21,28,26,2328.0,25.9,4,1,5,4,0,0,3,0,3.1,3.1,1.4,4.5,0.15,0.04,0.19,0.15,0.12,0.06,0.12,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,13,40.6,1.24,0.50,0.13,0.31,15.6,1671,1919,87.1,25207,6169,931,1010,92.2,618,695,88.9,77,107,72.0,18,141,16,3,136,1737,178,28,3,10,33,150,0,4,54,2.09,54,2.09,40,1,5,2,4,2,7,0.27,6,0,0,0,1,0,55,33,21,24,10,21,38,55.3,17,36,12,24,27,82,37,3,25.9,2179,67,452,1124,622,60,2179,45,26,57.8,14,31.1,1285,6099,3249,63,49,15,23,14,1529,115,200000,10400000
Julio Enciso,"MF,FW",Brighton,19,12,5,475.0,5.3,0,2,2,0,0,0,2,0,1.4,1.4,1.7,3.2,0.00,0.38,0.38,0.00,0.27,0.32,0.27,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,8,28.6,5.31,1.52,0.00,0.00,21.2,132,178,74.2,1842,562,77,89,86.5,41,58,70.7,9,12,75.0,9,12,4,2,21,168,8,2,2,0,8,1,2,2,23,4.34,23,4.34,15,0,5,3,0,0,2,0.38,2,0,0,0,0,0,6,2,3,2,1,2,7,28.6,5,11,0,11,0,6,3,0,5.3,257,5,24,106,131,21,257,29,17,58.6,7,24.1,193,1299,839,28,20,7,15,8,202,29,10000,520000
Julián Álvarez,"MF,FW",Manchester City,23,36,31,2647.0,29.4,11,8,19,9,2,2,2,0,13.0,11.5,6.4,17.9,0.37,0.27,0.65,0.31,0.44,0.22,0.39,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,37,38.5,3.26,1.26,0.09,0.24,17.8,1011,1258,80.4,13977,2992,615,679,90.6,272,328,82.9,58,145,40.0,67,43,41,4,103,1069,185,25,9,1,137,7,129,4,118,4.01,118,4.01,74,28,4,10,2,0,15,0.51,12,1,0,0,2,0,24,13,5,8,11,8,32,25.0,24,30,0,30,2,26,14,1,29.4,1554,20,107,473,988,149,1552,42,20,47.6,22,52.4,914,4459,2092,64,59,28,56,36,1103,180,100000,5200000
Jurriën Timber,DF,Arsenal,22,2,1,71.0,0.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,66,74,89.2,982,221,35,36,97.2,30,33,90.9,1,2,50.0,0,11,0,0,8,67,7,1,0,1,1,6,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,1,1,0,0,0,,0,1,0,1,0,2,1,0,0.8,79,0,11,51,17,1,79,1,1,100.0,0,0.0,61,249,121,0,3,0,0,1,61,5,90000,4680000
Justin Kluivert,"MF,FW",Bournemouth,24,32,26,1916.0,21.3,7,1,8,7,0,0,5,0,6.2,6.2,1.9,8.1,0.33,0.05,0.38,0.33,0.29,0.09,0.29,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,20,35.7,2.63,0.94,0.13,0.35,17.4,288,421,68.4,4393,1193,147,194,75.8,104,137,75.9,18,32,56.3,21,10,24,2,50,399,18,1,0,3,29,7,2,4,59,2.77,59,2.77,37,0,9,6,4,3,5,0.23,3,0,1,0,0,1,28,14,5,12,11,8,30,26.7,22,16,1,15,8,36,11,0,21.3,694,13,86,224,397,108,694,67,24,35.8,41,61.2,414,2930,1644,65,37,35,50,30,442,114,80000,4160000
Jáder Durán,"FW,MF",Aston Villa,19,23,3,475.0,5.3,5,0,5,5,0,0,5,0,2.0,2.0,0.3,2.3,0.95,0.00,0.95,0.95,0.38,0.06,0.38,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,7,35.0,3.79,1.33,0.25,0.71,16.8,83,121,68.6,1095,220,51,69,73.9,24,29,82.8,3,5,60.0,4,6,1,0,9,117,4,1,0,0,6,1,0,0,12,2.27,12,2.27,8,0,1,1,1,1,4,0.76,1,0,1,0,1,1,6,5,3,1,2,1,6,16.7,5,6,0,6,1,7,10,0,5.3,189,8,22,90,80,27,189,5,2,40.0,3,60.0,102,508,206,9,5,5,16,14,138,25,30000,1560000
Jóhann Berg Guðmundsson,"MF,FW",Burnley,32,26,12,1192.0,13.2,1,3,4,1,0,0,2,0,1.9,1.9,2.7,4.5,0.08,0.23,0.30,0.08,0.14,0.20,0.14,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,6,40.0,1.13,0.45,0.07,0.17,15.6,396,544,72.8,7505,2234,164,184,89.1,159,203,78.3,61,124,49.2,35,36,18,6,59,465,77,28,4,5,70,7,39,2,50,3.78,50,3.78,28,17,0,2,3,0,5,0.38,3,2,0,0,0,0,13,4,6,5,2,7,16,43.8,9,14,0,14,16,29,16,0,13.2,656,25,108,284,268,26,656,16,5,31.3,7,43.8,371,1836,605,13,13,2,20,15,420,69,35000,1820000
Kaelan Casey,DF,West Ham,18,1,0,1.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0.0,1,1,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Kai Havertz,"MF,FW",Arsenal,24,37,30,2634.0,29.3,13,7,20,12,1,1,11,0,12.3,11.6,4.4,15.9,0.44,0.24,0.68,0.41,0.42,0.15,0.39,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,27,39.7,2.32,0.92,0.18,0.44,12.4,764,955,80.0,9583,2405,525,609,86.2,195,245,79.6,7,15,46.7,46,65,29,1,99,938,12,3,2,0,12,6,0,5,106,3.62,106,3.62,87,0,3,8,6,2,22,0.75,16,0,2,2,2,0,35,15,7,21,7,14,39,35.9,25,26,1,25,20,55,22,0,29.3,1282,29,143,541,611,184,1281,42,16,38.1,19,45.2,686,3077,1532,55,36,23,54,35,918,191,280000,14560000
Kaide Gordon,FW,Liverpool,18,1,0,1.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,1,1,100.0,16,11,0,0,,1,1,100.0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.0,2,0,0,0,2,1,2,0,0,,0,,0,0,0,0,0,0,1,0,0,0,0.0,0.0
Kaine Kesler-Hayden,"MF,DF",Aston Villa,20,3,0,6.0,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Kalvin Phillips,MF,West Ham,27,8,3,309.0,3.4,0,0,0,0,0,0,3,1,0.1,0.1,0.0,0.1,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,66.7,0.87,0.58,0.00,0.00,25.8,141,179,78.8,2507,567,62,74,83.8,64,77,83.1,12,20,60.0,0,24,0,0,19,170,7,6,1,1,1,1,0,2,5,1.46,5,1.46,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,11,6,2,8,1,5,9,55.6,4,4,1,3,4,15,2,1,3.4,215,7,43,153,21,1,215,5,1,20.0,4,80.0,110,585,240,3,1,0,4,3,136,4,150000,7800000
Kalvin Phillips,MF,Manchester City,27,4,0,93.0,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,66.7,0.87,0.58,0.00,0.00,25.8,141,179,78.8,2507,567,62,74,83.8,64,77,83.1,12,20,60.0,0,24,0,0,19,170,7,6,1,1,1,1,0,2,5,1.46,5,1.46,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,11,6,2,8,1,5,9,55.6,4,4,1,3,4,15,2,1,3.4,215,7,43,153,21,1,215,5,1,20.0,4,80.0,110,585,240,3,1,0,4,3,136,4,150000,7800000
Kaoru Mitoma,FW,Brighton,26,19,15,1486.0,16.5,3,4,7,3,0,0,4,0,3.5,3.5,2.7,6.2,0.18,0.24,0.42,0.18,0.21,0.16,0.21,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,15,44.1,2.06,0.91,0.09,0.20,13.2,509,650,78.3,6210,1486,357,413,86.4,110,153,71.9,9,24,37.5,25,23,34,5,64,639,9,1,3,0,44,7,1,2,62,3.76,62,3.76,47,0,10,3,2,0,10,0.61,6,0,3,1,0,0,13,6,3,7,3,5,19,26.3,14,15,1,14,5,18,12,0,16.5,852,17,79,270,514,136,852,94,39,41.5,44,46.8,616,4879,3147,121,54,62,38,15,677,239,80000,4160000
Keane Lewis-Potter,"FW,DF",Brentford,22,30,15,1441.0,16.0,3,1,4,3,0,0,0,0,6.3,6.3,1.7,8.0,0.19,0.06,0.25,0.19,0.39,0.11,0.39,0.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,20,46.5,2.69,1.25,0.07,0.15,12.8,289,415,69.6,4218,969,169,206,82.0,89,119,74.8,19,56,33.9,13,11,14,4,32,404,10,3,2,4,50,6,0,1,33,2.06,33,2.06,21,0,6,4,2,0,2,0.12,1,0,0,1,0,0,17,7,5,11,1,7,15,46.7,8,10,2,8,7,24,23,0,16.0,604,32,107,173,330,84,604,58,21,36.2,33,56.9,370,2822,1632,56,32,24,30,18,417,135,35000,1820000
Kenny Tete,DF,Fulham,27,14,10,867.0,9.6,1,0,1,1,0,0,2,0,0.9,0.9,0.4,1.2,0.10,0.00,0.10,0.10,0.09,0.04,0.09,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,25.0,0.42,0.10,0.25,1.00,7.9,418,523,79.9,6413,2614,236,269,87.7,146,181,80.7,27,44,61.4,3,45,10,7,54,438,84,7,1,0,23,77,0,1,15,1.56,15,1.56,11,0,2,1,1,0,2,0.21,1,0,0,0,1,0,27,17,19,6,2,11,19,57.9,8,10,3,7,16,43,35,0,9.6,647,40,215,278,161,11,647,20,9,45.0,10,50.0,303,1400,650,20,15,2,10,3,366,38,50000,2600000
Kevin De Bruyne,MF,Manchester City,32,18,15,1221.0,13.6,4,10,14,4,0,0,2,0,2.4,2.4,11.5,14.0,0.29,0.74,1.03,0.29,0.18,0.85,0.18,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,17,38.6,3.24,1.25,0.09,0.24,21.4,732,971,75.4,11555,3364,426,481,88.6,223,293,76.1,66,134,49.3,59,67,56,12,111,840,124,23,11,6,136,24,69,7,100,7.36,100,7.36,73,17,2,5,3,0,16,1.18,12,3,0,0,1,0,14,9,1,5,8,7,20,35.0,13,5,0,5,4,18,4,0,13.6,1103,2,35,354,724,86,1103,33,10,30.3,21,63.6,633,2916,1647,47,40,12,13,20,833,133,400000,20800000
Kevin Schade,"FW,MF",Brentford,21,11,3,333.0,3.7,2,1,3,2,0,0,0,0,1.2,1.2,0.7,1.9,0.54,0.27,0.81,0.54,0.32,0.19,0.32,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,50.0,2.16,1.08,0.25,0.50,15.8,58,95,61.1,819,220,36,49,73.5,19,32,59.4,2,4,50.0,4,8,3,2,9,93,0,0,1,0,5,0,0,2,12,3.22,12,3.22,8,0,1,1,2,0,3,0.81,2,0,0,0,1,0,3,1,1,2,0,0,5,0.0,5,2,0,2,1,4,4,0,3.7,148,3,17,59,73,19,148,14,2,14.3,10,71.4,84,631,283,8,3,5,14,6,98,23,10000,520000
Kieffer Moore,"FW,MF",Bournemouth,30,8,0,108.0,1.2,1,0,1,1,0,0,0,0,1.5,1.5,0.2,1.7,0.83,0.00,0.83,0.83,1.23,0.20,1.23,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,33.3,5.00,1.67,0.17,0.50,12.5,28,42,66.7,272,91,22,29,75.9,4,8,50.0,0,0,,2,2,2,0,4,41,1,0,0,0,2,0,0,0,5,4.17,5,4.17,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1.2,53,0,2,21,30,12,53,3,1,33.3,1,33.3,29,93,34,2,0,0,3,1,47,15,15000,780000
Kieran Trippier,DF,Newcastle Utd,32,28,26,2236.0,24.8,1,10,11,1,0,0,5,0,0.7,0.7,7.5,8.2,0.04,0.40,0.44,0.04,0.03,0.30,0.03,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,25.0,0.32,0.08,0.13,0.50,23.8,1624,2130,76.2,29797,10999,693,783,88.5,728,874,83.3,187,382,49.0,65,111,52,19,157,1705,418,109,1,12,212,197,112,7,101,4.07,101,4.07,68,28,1,0,2,2,11,0.44,7,3,0,0,0,1,57,27,30,16,11,37,77,48.1,40,41,8,33,24,81,57,3,24.8,2344,96,732,969,665,36,2344,22,16,72.7,6,27.3,1078,4247,2049,34,37,5,20,9,1411,128,120000,6240000
Kobbie Mainoo,MF,Manchester Utd,18,24,24,1924.0,21.4,3,1,4,3,0,0,3,0,0.9,0.9,0.7,1.6,0.14,0.05,0.19,0.14,0.04,0.03,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,5,45.5,0.51,0.23,0.27,0.60,21.1,748,868,86.2,10519,2654,439,486,90.3,237,266,89.1,31,51,60.8,15,47,9,1,64,863,5,4,8,3,6,0,0,0,40,1.87,40,1.87,31,0,3,3,2,1,8,0.37,3,0,2,2,1,0,47,27,20,16,11,21,45,46.7,24,20,12,8,22,69,30,1,21.4,1094,62,302,568,236,30,1094,58,31,53.4,22,37.9,667,3152,1447,25,22,6,29,24,767,36,10000,520000
Konstantinos Mavropanos,DF,West Ham,25,19,16,1500.0,16.7,1,0,1,1,0,0,2,0,1.2,1.2,0.2,1.4,0.06,0.00,0.06,0.06,0.07,0.01,0.07,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,16.7,0.72,0.12,0.08,0.50,9.3,482,635,75.9,9625,3911,155,179,86.6,266,303,87.8,53,131,40.5,3,29,1,0,38,597,36,29,1,11,1,5,0,2,10,0.60,10,0.60,7,0,0,1,0,2,0,0.00,0,0,0,0,0,0,28,16,17,9,2,17,21,81.0,4,21,13,8,23,51,79,3,16.7,821,117,421,372,34,19,821,6,2,33.3,2,33.3,393,2338,1349,10,1,1,7,0,419,2,50000,2600000
Kostas Tsimikas,DF,Liverpool,27,13,8,679.0,7.5,0,3,3,0,0,0,0,0,0.1,0.1,1.0,1.1,0.00,0.40,0.40,0.00,0.01,0.14,0.01,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.40,0.00,0.00,,23.8,383,500,76.6,6585,1715,185,206,89.8,145,183,79.2,42,85,49.4,16,16,7,4,31,389,110,14,0,1,72,67,29,1,32,4.24,32,4.24,20,9,0,0,2,1,2,0.27,2,0,0,0,0,0,19,13,9,6,4,9,15,60.0,6,9,1,8,6,25,10,0,7.5,573,17,119,235,225,17,573,15,4,26.7,10,66.7,310,1689,861,24,20,3,9,4,338,73,75000,3900000
Kristoffer Ajer,DF,Brentford,25,28,21,1832.0,20.4,2,1,3,2,0,0,5,0,1.3,1.3,2.3,3.6,0.10,0.05,0.15,0.10,0.06,0.11,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,4,33.3,0.59,0.20,0.17,0.50,9.9,610,810,75.3,10210,3786,291,337,86.4,263,332,79.2,45,103,43.7,12,56,10,3,61,730,79,9,1,9,22,65,0,1,27,1.33,27,1.33,24,0,1,2,0,0,3,0.15,3,0,0,0,0,0,38,21,25,9,4,23,36,63.9,13,26,11,15,25,63,79,1,20.4,1042,112,430,457,158,58,1042,12,10,83.3,2,16.7,464,2367,1435,22,11,5,16,6,563,31,40000,2080000
Kurt Zouma,DF,West Ham,28,33,32,2838.0,31.5,3,0,3,3,0,0,3,0,1.8,1.8,0.2,2.0,0.10,0.00,0.10,0.10,0.06,0.01,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,7,43.8,0.51,0.22,0.19,0.43,9.1,962,1148,83.8,18843,6791,335,365,91.8,509,558,91.2,111,198,56.1,4,57,1,0,53,1096,50,39,1,28,0,3,0,2,13,0.41,13,0.41,11,0,0,1,1,0,2,0.06,2,0,0,0,0,0,23,17,14,9,0,10,16,62.5,6,38,28,10,29,52,160,0,31.5,1455,275,798,626,34,28,1455,3,2,66.7,1,33.3,794,3751,2019,7,5,1,13,3,873,1,125000,6500000
Kyle Walker,DF,Manchester City,33,32,30,2767.0,30.7,0,4,4,0,0,0,2,0,0.4,0.4,2.6,3.0,0.00,0.13,0.13,0.00,0.01,0.09,0.01,0.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3,18.8,0.52,0.10,0.00,0.00,29.4,2128,2404,88.5,36091,8306,992,1057,93.9,932,1020,91.4,166,246,67.5,25,199,32,13,157,2162,241,33,6,20,59,208,0,1,62,2.02,62,2.02,57,1,1,1,2,0,11,0.36,9,0,1,1,0,0,38,24,19,17,2,19,39,48.7,20,19,6,13,27,65,40,1,30.7,2613,77,526,1358,749,41,2613,35,21,60.0,11,31.4,1509,7514,4015,74,67,7,24,13,1925,172,175000,9100000
Leander Dendoncker,MF,Aston Villa,28,8,1,119.0,1.3,1,0,1,1,0,0,0,0,0.7,0.7,0.0,0.7,0.76,0.00,0.76,0.76,0.56,0.00,0.56,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,50.0,1.51,0.76,0.50,1.00,12.5,45,56,80.4,744,139,24,28,85.7,19,22,86.4,2,4,50.0,0,1,0,0,3,56,0,0,0,1,0,0,0,0,2,1.51,2,1.51,1,0,0,0,1,0,1,0.76,0,0,0,0,1,0,6,4,3,2,1,4,5,80.0,1,5,2,3,2,8,3,1,1.3,80,4,31,39,12,2,80,0,0,,0,,36,124,27,0,1,0,2,1,39,2,90000,4680000
