Player,Pos,Squad,Age,MP,Starts,Min,90s_x,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,Gls/90,Ast/90,G+A/90,G-PK/90,xG/90,xAG/90,npxG/90,npxG+xAG/90,Gls Against 90,SoTA,Saves,Save%,CS,CS%,PSxG,PSxG/SoT,GK Cmp 40y,GK 40y Att,GK Cmp 40y%,Pass Att (GK),Thr Att (GK),Launch%,AvgLen_Pass (GK),GoalKick Att,GoalKick Launch%,AvgLen_GoalKick,Opp Crosses,Crosses Stp,Crosses Stp%,#OPA,#OPA/90,AvgDist,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp_tot,Att_tot,Cmp%_tot,TotDist_Passed,PrgDist_Passed,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,KP,1/3,PPA,CrsPA,PrgP,Live_Passes,Dead,FK,TB,Sw,Crs,TI,CK,Off,SCA,SCA90,SCA,SCA90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Tkl,TklW,Def 3rd Tackles,Mid 3rd Tackles,Att 3rd Tackles,Tkl_Challenge,Att_Challenge,Tkl%_Challenge,Lost_Challenge,Blocks,Sh_block,Pass_block,Int,Tkl+Int,Clr,Err,90s_y,Touches,Def Pen Touches,Def 3rd Touches,Mid 3rd Touches,Att 3rd Touches,Att Pen Touches,Live_Touches,Att_takeon,Succ_takeon,Succ%_takeon,Tkld_takeon,Tkld%_takeon,Carries,TotDist_Carried,PrgDist_Carried,PrgC,1/3_carries,CPA,Mis,Dis,Rec,PrgR,Weekly Wages,Annual Wages
Christian Kabasele,DF,Watford,27,21,19,1586.0,17.6,0,0,0,0,0,0,4,1,1.5,1.5,0.6,2.1,0.00,0.00,0.00,0.00,0.08,0.04,0.08,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,25.0,0.45,0.11,0.00,0.00,9.0,407,555,73.3,8067,3166,126,156,80.8,223,270,82.6,50,108,46.3,2,19,0,0,25,543,8,8,0,8,1,0,0,4,2,0.11,2,0.11,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,25,14,20,5,0,10,23,43.5,13,21,16,5,38,63,111,0,17.6,783,120,404,354,27,17,783,1,0,0.0,1,100.0,354,1496,665,1,0,0,6,0,391,1,30000,1560000
Christopher Schindler,DF,Huddersfield,28,37,37,3260.0,36.2,1,0,1,1,0,0,5,1,1.1,1.1,0.2,1.3,0.03,0.00,0.03,0.03,0.03,0.01,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3,23.1,0.36,0.08,0.08,0.33,11.5,1288,1555,82.8,26485,8603,399,466,85.6,672,772,87.0,205,284,72.2,2,65,2,0,72,1510,45,42,0,11,0,3,0,0,15,0.41,15,0.41,13,1,0,0,1,0,1,0.03,1,0,0,0,0,0,61,36,46,14,1,27,47,57.4,20,69,34,35,70,131,138,4,36.2,1936,183,1105,779,61,36,1936,2,1,50.0,1,50.0,861,3674,1670,15,5,2,6,4,1060,5,25000,1300000
Ciaran Clark,DF,Newcastle Utd,28,11,9,858.0,9.5,3,0,3,3,0,0,1,0,0.5,0.5,0.1,0.6,0.31,0.00,0.31,0.31,0.05,0.01,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,42.9,0.73,0.31,0.43,1.00,11.5,231,310,74.5,4123,1550,92,108,85.2,110,132,83.3,24,58,41.4,2,14,1,0,15,301,9,6,0,1,3,3,0,0,6,0.63,6,0.63,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0,20,17,15,5,0,9,12,75.0,3,11,7,4,12,32,58,0,9.5,426,56,222,174,32,13,426,0,0,,0,,146,628,276,1,4,1,2,2,202,2,35000,1820000
Collin Quaner,FW,Huddersfield,27,2,0,39.0,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,13,17,76.5,150,44,7,10,70.0,3,4,75.0,0,0,,1,2,3,0,4,17,0,0,0,0,0,0,0,0,3,6.92,3,6.92,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0.4,19,0,1,4,14,0,19,1,1,100.0,0,0.0,13,74,21,0,1,0,2,2,18,2,15712,817000
Connor Wickham,"FW,MF",Crystal Palace,25,6,0,67.0,0.7,0,1,1,0,0,0,0,0,0.4,0.4,0.3,0.7,0.00,1.34,1.34,0.00,0.50,0.43,0.50,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,20.0,6.72,1.34,0.00,0.00,12.3,5,12,41.7,52,3,4,7,57.1,1,3,33.3,0,0,,4,0,0,0,0,11,1,0,0,0,1,0,0,0,2,2.69,2,2.69,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0.7,28,1,2,10,16,9,28,0,0,,0,,13,47,10,0,0,1,4,2,20,1,60000,3120000
Conor Coady,DF,Wolves,25,38,38,3420.0,38.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,1427,1700,83.9,34672,14783,264,287,92.0,773,838,92.2,374,546,68.5,1,104,5,0,78,1655,37,33,3,18,0,4,0,8,20,0.53,20,0.53,19,0,0,0,0,1,2,0.05,2,0,0,0,0,0,31,19,26,5,0,17,32,53.1,15,35,27,8,30,61,133,3,38.0,1947,269,1092,862,2,0,1947,3,3,100.0,0,0.0,1149,6124,3618,11,6,2,6,4,1267,0,15000,780000
Craig Cathcart,DF,Watford,29,36,35,3096.0,34.4,3,0,3,3,0,0,2,0,1.5,1.5,0.2,1.8,0.09,0.00,0.09,0.09,0.04,0.01,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,5,38.5,0.38,0.15,0.23,0.60,10.2,1046,1288,81.2,19726,7449,387,432,89.6,499,559,89.3,131,248,52.8,1,56,4,0,71,1263,23,20,0,9,3,3,0,2,7,0.20,7,0.20,3,0,0,2,2,0,3,0.09,1,0,0,1,1,0,50,31,36,11,3,21,37,56.8,16,42,30,12,38,88,184,4,34.4,1648,218,811,789,52,21,1648,3,2,66.7,1,33.3,845,3347,1674,6,4,0,9,4,870,2,23000,1196000
Cyrus Christie,"DF,MF",Fulham,25,28,19,1948.0,21.6,0,1,1,0,0,0,7,0,0.4,0.4,1.2,1.7,0.00,0.05,0.05,0.00,0.02,0.06,0.02,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,25.0,0.55,0.14,0.00,0.00,21.8,870,1210,71.9,13877,4803,441,502,87.8,369,497,74.2,44,142,31.0,17,46,23,14,81,963,243,11,0,7,90,232,0,4,40,1.85,40,1.85,30,2,5,2,0,1,3,0.14,2,0,1,0,0,0,43,23,26,13,4,18,41,43.9,23,25,11,14,29,72,96,1,21.6,1490,98,411,671,427,26,1490,50,27,54.0,23,46.0,660,4828,2414,70,40,11,28,29,834,138,20000,1040000
Cédric Soares,DF,Southampton,26,18,16,1495.0,16.6,1,2,3,1,0,0,4,0,0.3,0.3,1.0,1.4,0.06,0.12,0.18,0.06,0.02,0.06,0.02,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,30.0,0.60,0.18,0.10,0.33,27.6,556,791,70.3,8546,3479,335,382,87.7,162,221,73.3,44,129,34.1,12,46,19,13,54,642,145,16,0,3,64,128,1,4,31,1.87,31,1.87,26,2,1,1,0,1,3,0.18,3,0,0,0,0,0,22,16,15,6,1,9,15,60.0,6,21,5,16,22,44,60,2,16.6,963,75,287,403,279,16,963,12,7,58.3,5,41.7,418,1997,1011,31,25,3,15,11,508,66,65000,3380000
César Azpilicueta,DF,Chelsea,28,38,38,3402.0,37.8,1,5,6,1,0,0,4,0,1.2,1.2,2.4,3.6,0.03,0.13,0.16,0.03,0.03,0.06,0.03,0.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,7,41.2,0.45,0.19,0.06,0.14,15.4,2494,2950,84.5,34344,11515,1557,1687,92.3,761,904,84.2,87,153,56.9,25,156,46,18,160,2563,381,38,2,4,118,343,0,6,67,1.77,67,1.77,60,2,1,1,2,1,10,0.26,9,0,0,0,1,0,105,60,52,40,13,38,67,56.7,29,63,16,47,43,148,91,3,37.8,3352,121,993,1493,873,48,3352,22,10,45.5,12,54.5,1605,5682,3081,46,64,9,33,9,2168,205,150000,7800000
Dale Stephens,MF,Brighton,29,30,29,2485.0,27.6,1,1,2,1,0,0,6,1,0.3,0.3,0.7,1.0,0.04,0.04,0.07,0.04,0.01,0.02,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,9.1,0.40,0.04,0.09,1.00,27.4,1136,1365,83.2,21941,6362,462,522,88.5,492,550,89.5,166,229,72.5,18,138,11,1,151,1336,22,7,1,23,2,3,0,7,41,1.48,41,1.48,35,1,0,2,2,1,3,0.11,3,0,0,0,0,0,83,57,37,41,5,28,74,37.8,46,33,13,20,46,129,47,0,27.6,1650,97,448,1045,167,12,1650,12,6,50.0,6,50.0,807,3927,1479,16,18,2,27,14,974,8,30000,1560000
Dan Gosling,MF,Bournemouth,28,25,19,1739.0,19.3,2,1,3,2,0,0,8,0,1.9,1.9,1.5,3.4,0.10,0.05,0.16,0.10,0.10,0.08,0.10,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,7,33.3,1.09,0.36,0.10,0.29,18.5,776,980,79.2,13014,4255,374,431,86.8,314,375,83.7,69,119,58.0,11,80,13,1,116,950,29,22,3,5,6,3,0,1,28,1.45,28,1.45,23,2,0,2,0,1,6,0.31,4,0,0,1,0,1,57,23,27,21,9,28,53,52.8,25,33,11,22,20,77,46,1,19.3,1206,60,314,717,189,20,1206,20,12,60.0,8,40.0,698,2644,1228,7,18,2,19,21,763,23,35000,1820000
Daniel Amartey,DF,Leicester City,23,9,7,641.0,7.1,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.5,0.00,0.00,0.00,0.00,0.05,0.02,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,25.0,0.56,0.14,0.00,0.00,19.4,357,435,82.1,5916,2458,184,197,93.4,138,172,80.2,30,52,57.7,3,36,0,0,34,370,64,4,0,2,3,60,0,1,11,1.55,11,1.55,10,1,0,0,0,0,0,0.00,0,0,0,0,0,0,18,12,11,6,1,10,15,66.7,5,6,4,2,17,35,28,1,7.1,518,43,193,272,54,3,518,4,2,50.0,2,50.0,293,1124,608,8,9,1,3,4,276,8,21000,1092000
Daniel Sturridge,"FW,MF",Liverpool,28,18,4,509.0,5.7,2,1,3,2,0,0,1,0,1.2,1.2,0.8,2.1,0.35,0.18,0.53,0.35,0.22,0.15,0.22,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,6,33.3,3.18,1.06,0.11,0.33,20.9,153,196,78.1,2263,633,87,104,83.7,42,51,82.4,13,16,81.3,8,14,10,0,31,190,3,0,2,2,3,0,0,3,14,2.48,14,2.48,13,0,0,0,1,0,2,0.35,2,0,0,0,0,0,3,3,1,1,1,2,3,66.7,1,4,0,4,1,4,0,0,5.7,253,1,6,135,113,22,253,9,5,55.6,4,44.4,187,862,297,9,9,3,17,11,215,37,130000,6760000
Danilo,DF,Manchester City,27,11,9,807.0,9.0,1,0,1,1,0,0,1,0,0.4,0.4,0.2,0.6,0.11,0.00,0.11,0.11,0.05,0.02,0.05,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,3,21.4,1.56,0.33,0.07,0.33,25.3,762,880,86.6,12118,2475,396,422,93.8,310,352,88.1,43,69,62.3,4,76,8,2,77,773,102,6,0,2,12,96,0,5,16,1.78,16,1.78,13,0,0,2,1,0,2,0.22,1,0,0,1,0,0,20,16,6,12,2,12,17,70.6,5,5,0,5,15,35,22,1,9.0,979,16,141,564,281,8,979,13,8,61.5,5,38.5,566,2155,1168,20,31,2,8,5,670,33,80000,4160000
Danny Ings,FW,Southampton,26,24,23,1651.0,18.3,7,3,10,4,3,3,1,0,9.4,7.0,3.1,10.1,0.38,0.16,0.55,0.22,0.51,0.17,0.38,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,19,35.8,2.89,1.04,0.08,0.21,15.4,281,409,68.7,4061,1168,157,204,77.0,92,116,79.3,17,42,40.5,28,30,20,1,56,395,11,1,5,5,14,0,0,3,61,3.33,61,3.33,43,0,9,4,3,2,7,0.38,2,0,1,0,3,1,30,14,5,19,6,11,28,39.3,17,30,2,28,5,35,9,0,18.3,647,9,50,301,303,83,644,37,20,54.1,17,45.9,371,1751,596,21,10,9,54,29,452,125,75000,3900000
Danny Rose,DF,Tottenham,28,26,20,1798.0,20.0,0,3,3,0,0,0,5,0,0.7,0.7,2.2,2.9,0.00,0.15,0.15,0.00,0.04,0.11,0.04,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2,13.3,0.75,0.10,0.00,0.00,19.0,843,1185,71.1,12945,4354,479,554,86.5,275,381,72.2,60,143,42.0,26,59,30,12,99,975,204,26,2,5,89,161,17,6,60,3.00,60,3.00,38,6,4,4,6,2,9,0.45,6,1,0,1,1,0,49,31,26,16,7,20,32,62.5,12,24,4,20,24,73,28,3,20.0,1458,37,325,665,485,47,1458,72,35,48.6,37,51.4,839,4532,2667,83,64,11,49,18,889,141,60000,3120000
Danny Simpson,DF,Leicester City,31,6,3,292.0,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,104,146,71.2,1920,850,43,54,79.6,45,61,73.8,14,25,56.0,1,5,0,0,6,109,37,2,0,2,1,35,0,0,2,0.62,2,0.62,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,11,3,8,3,0,3,5,60.0,2,7,3,4,6,17,20,0,3.2,200,20,82,99,19,1,200,0,0,,0,,78,182,65,0,1,0,1,2,78,4,45000,2340000
Danny Ward,FW,Cardiff City,26,14,4,445.0,4.9,1,0,1,1,0,0,0,0,0.6,0.6,0.3,0.9,0.20,0.00,0.20,0.20,0.12,0.07,0.12,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,6,54.5,2.22,1.21,0.09,0.17,15.5,50,94,53.2,731,168,33,56,58.9,13,22,59.1,2,2,100.0,7,8,1,0,9,87,7,0,0,1,2,0,0,0,15,3.04,15,3.04,11,1,0,1,2,0,0,0.00,0,0,0,0,0,0,2,1,0,1,1,0,3,0.0,3,3,1,2,0,2,9,0,4.9,151,11,12,61,78,20,151,2,0,0.0,2,100.0,57,316,88,7,1,4,12,5,105,27,20000,1040000
Danny Welbeck,"FW,MF",Arsenal,27,8,1,153.0,1.7,1,1,2,1,0,0,0,0,0.8,0.8,0.3,1.1,0.59,0.59,1.18,0.59,0.47,0.18,0.47,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,50.0,2.35,1.18,0.25,0.50,10.5,40,54,74.1,554,237,19,25,76.0,14,20,70.0,1,1,100.0,5,8,3,0,10,53,1,0,0,0,0,0,0,0,6,3.53,6,3.53,6,0,0,0,0,0,1,0.59,1,0,0,0,0,0,3,2,0,2,1,0,0,,0,2,0,2,1,4,2,0,1.7,81,2,12,33,39,9,81,6,2,33.3,4,66.7,49,309,202,6,5,3,5,3,56,11,125000,6500000
Danny Williams,MF,Huddersfield,29,5,1,96.0,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,0.00,0.00,0.00,0.00,0.02,0.04,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.94,0.00,0.00,,30.3,19,24,79.2,313,56,7,8,87.5,12,14,85.7,0,1,0.0,1,2,0,0,3,24,0,0,0,0,0,0,0,0,1,0.94,1,0.94,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,1,3,1,1,2,0,1.1,35,2,7,23,5,0,35,1,1,100.0,0,0.0,16,107,39,1,3,0,1,4,18,1,30000,1560000
Daryl Janmaat,DF,Watford,29,18,17,1520.0,16.9,0,2,2,0,0,0,3,0,0.5,0.5,0.8,1.2,0.00,0.12,0.12,0.00,0.03,0.05,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,9.1,0.65,0.06,0.00,0.00,21.2,560,782,71.6,9381,4007,291,328,88.7,191,280,68.2,62,137,45.3,12,47,24,12,67,649,133,11,1,4,61,122,0,0,27,1.60,27,1.60,23,0,4,0,0,0,2,0.12,2,0,0,0,0,0,36,24,23,11,2,20,29,69.0,9,16,6,10,33,69,71,0,16.9,991,86,341,425,231,19,991,19,12,63.2,7,36.8,454,1975,1161,32,25,7,15,11,466,51,45000,2340000
David Brooks,"MF,FW",Bournemouth,21,30,29,2261.0,25.1,7,5,12,7,0,0,3,0,6.0,6.0,5.0,10.9,0.28,0.20,0.48,0.28,0.24,0.20,0.24,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,20,48.8,1.63,0.80,0.17,0.35,16.0,640,899,71.2,9018,2783,407,499,81.6,166,240,69.2,38,68,55.9,30,55,37,2,95,833,62,13,16,3,33,7,19,4,79,3.14,79,3.14,53,5,3,7,7,4,14,0.56,8,0,2,1,2,1,37,26,12,19,6,19,44,43.2,25,36,7,29,24,61,28,0,25.1,1231,23,186,604,457,87,1231,64,24,37.5,40,62.5,847,4787,2276,66,46,22,58,42,870,144,20000,1040000
David Button,GK,Brighton,29,4,4,360.0,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.25,18,13,83.3,1,25.0,4.8,0.15,26,87,29.9,74,9,73.0,47.7,34,97.1,65.1,55,3,5.5,2,0.50,13.5,0,0,,0.00,0.00,,,,46,108,42.6,2017,1847,2,2,100.0,14,14,100.0,30,92,32.6,0,0,0,0,0,63,45,11,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,4.0,116,105,116,0,0,0,116,0,0,,0,,52,410,313,0,0,0,0,0,36,0,16000,832000
David Luiz,DF,Chelsea,31,36,36,3238.0,36.0,3,2,5,3,0,0,3,0,2.6,2.6,2.9,5.5,0.08,0.06,0.14,0.08,0.07,0.08,0.07,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,8,23.5,0.95,0.22,0.09,0.38,18.1,2317,2643,87.7,46443,17719,800,851,94.0,1179,1273,92.6,309,459,67.3,17,212,14,1,247,2521,113,103,42,48,4,10,0,9,45,1.25,45,1.25,40,0,0,4,1,0,2,0.06,2,0,0,0,0,0,41,31,27,13,1,21,28,75.0,7,33,18,15,35,76,149,1,36.0,2984,230,1128,1745,141,33,2984,17,10,58.8,7,41.2,1950,13505,9076,54,49,2,14,3,2158,4,125673,6535000
David Silva,MF,Manchester City,32,33,28,2401.0,26.7,6,8,14,6,0,0,2,0,7.8,7.8,8.5,16.3,0.22,0.30,0.52,0.22,0.29,0.32,0.29,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,18,35.3,1.91,0.67,0.12,0.33,14.1,1795,2108,85.2,24214,5509,1044,1158,90.2,521,600,86.8,83,128,64.8,73,138,84,4,270,2038,59,26,18,7,75,7,23,11,152,5.70,152,5.70,124,8,6,11,3,0,19,0.71,18,1,0,0,0,0,30,18,12,11,7,1,20,5.0,19,18,1,17,22,52,15,0,26.7,2303,18,169,1058,1086,196,2303,47,31,66.0,15,31.9,1609,7721,3902,118,94,36,28,30,1892,222,160000,8320000
David de Gea,GK,Manchester Utd,27,38,38,3420.0,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.42,171,120,71.9,7,18.4,49.9,0.26,265,620,42.7,769,153,46.6,38.2,332,78.9,54.6,524,9,1.7,25,0.66,13.4,0,0,,0.00,0.00,,,,719,1106,65.0,25229,21426,76,77,98.7,283,290,97.6,359,733,49.0,0,10,1,0,0,679,422,90,0,1,0,0,0,5,4,0.11,4,0.11,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,11,4,38.0,1179,1095,1177,2,0,0,1179,0,0,,0,,519,3614,2699,0,0,0,1,0,423,0,200000,10400000
Davide Zappacosta,DF,Chelsea,26,4,1,128.0,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.00,0.00,0.00,0.00,0.06,0.09,0.06,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,50.0,1.41,0.70,0.00,0.00,17.4,74,91,81.3,964,281,46,53,86.8,21,23,91.3,3,5,60.0,1,1,1,0,3,74,17,2,0,1,1,15,0,0,3,2.11,3,2.11,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,5,0,1.4,107,8,31,48,29,6,107,3,2,66.7,1,33.3,52,345,142,5,2,3,2,2,67,6,70000,3640000
Davinson Sánchez,DF,Tottenham,22,23,22,1942.0,21.6,1,1,2,1,0,0,2,0,1.4,1.4,0.4,1.8,0.05,0.05,0.09,0.05,0.06,0.02,0.06,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,3,21.4,0.65,0.14,0.07,0.33,9.7,1297,1444,89.8,24668,7528,445,480,92.7,713,759,93.9,127,178,71.3,4,31,0,0,59,1418,25,22,0,4,0,3,0,1,14,0.65,14,0.65,12,0,0,2,0,0,2,0.09,0,0,0,2,0,0,37,20,28,9,0,20,37,54.1,17,17,9,8,30,67,103,2,21.6,1674,148,794,851,35,18,1674,3,1,33.3,2,66.7,1114,4566,2286,5,2,0,8,2,1162,2,65000,3380000
Davy Pröpper,MF,Brighton,26,30,30,2546.0,28.3,1,1,2,1,0,0,2,0,0.9,0.9,1.3,2.1,0.04,0.04,0.07,0.04,0.03,0.05,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2,13.3,0.53,0.07,0.07,0.50,15.9,973,1243,78.3,17226,4813,425,508,83.7,414,491,84.3,104,160,65.0,19,131,17,1,165,1214,15,3,2,15,16,0,0,14,41,1.45,41,1.45,38,0,1,0,1,1,2,0.07,2,0,0,0,0,0,50,28,23,21,6,16,52,30.8,36,21,6,15,53,103,37,0,28.3,1529,46,280,990,273,28,1529,49,29,59.2,20,40.8,851,4236,1834,28,23,1,46,25,955,58,45000,2340000
DeAndre Yedlin,DF,Newcastle Utd,25,29,28,2473.0,27.5,1,2,3,1,0,0,6,1,1.2,1.2,2.0,3.1,0.04,0.07,0.11,0.04,0.04,0.07,0.04,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2,18.2,0.40,0.07,0.09,0.50,24.7,768,1094,70.2,10938,4968,435,512,85.0,249,370,67.3,37,108,34.3,28,43,27,15,66,802,288,7,1,3,77,281,0,4,54,1.97,54,1.97,40,8,1,2,2,1,8,0.29,5,2,0,1,0,0,54,32,36,14,4,19,41,46.3,22,36,10,26,28,82,88,0,27.5,1394,93,446,538,418,22,1394,19,8,42.1,11,57.9,492,2132,1220,38,32,4,34,9,612,104,30000,1560000
