Player,Pos,Squad,Age,MP,Starts,Min,90s_x,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,Gls/90,Ast/90,G+A/90,G-PK/90,xG/90,xAG/90,npxG/90,npxG+xAG/90,Gls Against 90,SoTA,Saves,Save%,CS,CS%,PSxG,PSxG/SoT,GK Cmp 40y,GK 40y Att,GK Cmp 40y%,Pass Att (GK),Thr Att (GK),Launch%,AvgLen_Pass (GK),GoalKick Att,GoalKick Launch%,AvgLen_GoalKick,Opp Crosses,Crosses Stp,Crosses Stp%,#OPA,#OPA/90,AvgDist,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp_tot,Att_tot,Cmp%_tot,TotDist_Passed,PrgDist_Passed,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,KP,1/3,PPA,CrsPA,PrgP,Live_Passes,Dead,FK,TB,Sw,Crs,TI,CK,Off,SCA,SCA90,SCA,SCA90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Tkl,TklW,Def 3rd Tackles,Mid 3rd Tackles,Att 3rd Tackles,Tkl_Challenge,Att_Challenge,Tkl%_Challenge,Lost_Challenge,Blocks,Sh_block,Pass_block,Int,Tkl+Int,Clr,Err,90s_y,Touches,Def Pen Touches,Def 3rd Touches,Mid 3rd Touches,Att 3rd Touches,Att Pen Touches,Live_Touches,Att_takeon,Succ_takeon,Succ%_takeon,Tkld_takeon,Tkld%_takeon,Carries,TotDist_Carried,PrgDist_Carried,PrgC,1/3_carries,CPA,Mis,Dis,Rec,PrgR,Weekly Wages,Annual Wages
Jason Steele,GK,Brighton,30,1,1,90.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,5,3,60.0,0,0.0,1.6,0.33,2,6,33.3,32,2,9.4,23.9,6,50.0,40.0,16,0,0.0,0,0.00,9.3,0,0,,0.00,0.00,,,,34,38,89.5,744,408,9,9,100.0,21,21,100.0,4,8,50.0,0,0,0,0,0,32,6,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1.0,41,37,41,1,0,0,41,0,0,,0,,19,98,28,0,0,0,0,0,28,0,15962,830000
Javier Manquillo,DF,Newcastle Utd,27,19,15,1257.0,14.0,1,2,3,1,0,0,5,0,0.3,0.3,0.3,0.6,0.07,0.14,0.21,0.07,0.02,0.02,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,50.0,0.29,0.14,0.25,0.50,15.2,308,424,72.6,4133,1621,194,223,87.0,85,124,68.5,12,38,31.6,4,19,0,0,22,321,102,3,0,0,9,99,0,1,13,0.93,13,0.93,11,0,0,0,2,0,4,0.29,3,0,0,0,1,0,39,29,28,10,1,21,36,58.3,15,15,6,9,10,49,32,0,14.0,573,56,244,215,119,8,573,18,10,55.6,8,44.4,214,1018,442,6,11,0,14,3,230,25,35000,1820000
Jay Rodriguez,FW,Burnley,32,29,13,1382.0,15.4,2,2,4,2,0,0,3,0,4.8,4.8,2.1,6.9,0.13,0.13,0.26,0.13,0.31,0.14,0.31,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,11,26.8,2.67,0.72,0.05,0.18,15.1,185,313,59.1,2439,672,127,185,68.6,39,78,50.0,9,19,47.4,12,16,3,1,19,307,3,0,1,1,7,1,0,3,29,1.89,29,1.89,18,1,1,6,3,0,4,0.26,2,1,0,1,0,0,20,12,8,8,4,4,14,28.6,10,19,1,18,4,24,12,0,15.4,492,16,74,202,220,54,492,15,8,53.3,7,46.7,230,1132,445,18,18,3,29,13,336,60,35000,1820000
Jaïro Riedewald,MF,Crystal Palace,24,3,1,118.0,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,47,56,83.9,795,204,27,31,87.1,16,16,100.0,4,7,57.1,2,4,0,0,4,51,5,2,0,1,2,1,2,0,4,3.08,4,3.08,2,1,1,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,1,2,50.0,1,1,0,1,1,2,2,0,1.3,65,3,19,37,12,1,65,2,1,50.0,1,50.0,39,155,74,1,4,0,1,1,43,2,55000,2860000
Jean-Philippe Gbamin,MF,Everton,25,3,1,67.0,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,16,22,72.7,207,38,11,13,84.6,4,6,66.7,0,1,0.0,0,1,0,0,0,21,1,1,0,1,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,0,2,0.0,2,0,0,0,1,2,1,0,0.7,31,1,7,23,1,0,31,3,2,66.7,1,33.3,15,106,51,1,0,0,2,2,21,0,75000,3900000
Jean-Philippe Mateta,FW,Crystal Palace,24,22,13,1145.0,12.7,5,1,6,5,0,0,2,0,5.8,5.8,1.3,7.1,0.39,0.08,0.47,0.39,0.46,0.10,0.46,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,18,48.6,2.91,1.41,0.14,0.28,11.2,158,238,66.4,1749,253,106,142,74.6,29,44,65.9,2,7,28.6,7,4,3,1,6,225,11,0,0,0,6,0,0,2,20,1.57,20,1.57,14,0,0,4,0,2,2,0.16,1,0,0,1,0,0,8,4,2,5,1,3,18,16.7,15,11,3,8,4,12,13,0,12.7,387,16,36,194,160,63,387,17,10,58.8,7,41.2,199,882,366,16,6,7,28,23,273,46,53462,2780000
Jed Steer,GK,Aston Villa,28,1,1,90.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,4,1,25.0,0,0.0,2.2,0.55,3,11,27.3,32,7,28.1,30.4,6,33.3,31.2,11,1,9.1,1,1.00,16.3,0,0,,0.00,0.00,,,,30,38,78.9,700,558,8,8,100.0,17,17,100.0,5,13,38.5,0,0,0,0,0,29,9,3,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1.0,38,34,37,1,0,0,38,0,0,,0,,19,123,70,0,0,0,0,0,18,0,8077,420000
Jeff Hendrick,MF,Newcastle Utd,29,3,0,72.0,0.8,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,1.25,0.00,1.25,1.25,0.11,0.03,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,100.0,1.25,1.25,1.00,1.00,28.1,27,29,93.1,489,43,12,13,92.3,12,12,100.0,3,4,75.0,1,2,0,0,0,28,1,0,0,1,0,0,0,0,1,1.23,1,1.23,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0,0.8,37,1,3,26,8,1,37,1,0,0.0,1,100.0,22,95,28,1,0,0,2,1,26,1,35000,1820000
Jeffrey Schlupp,"MF,FW",Crystal Palace,28,32,20,1851.0,20.6,4,1,5,4,0,0,1,0,3.4,3.4,1.6,4.9,0.19,0.05,0.24,0.19,0.16,0.08,0.16,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,9,27.3,1.60,0.44,0.12,0.44,14.3,493,668,73.8,7971,2386,249,302,82.5,201,253,79.4,29,55,52.7,18,46,12,2,70,654,8,6,3,5,20,1,0,6,46,2.24,46,2.24,33,0,6,4,3,0,7,0.34,3,0,1,1,2,0,46,25,16,23,7,24,50,48.0,26,39,9,30,18,64,32,0,20.6,971,46,235,509,243,59,971,58,35,60.3,23,39.7,520,2680,1218,31,25,11,42,33,565,60,55962,2910000
Jeremy Ngakia,DF,Watford,20,16,9,903.0,10.0,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,0.00,0.00,0.00,0.00,0.01,0.05,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,0.50,0.00,0.00,,27.2,322,442,72.9,5489,2535,147,175,84.0,139,172,80.8,26,61,42.6,4,37,7,3,39,352,87,6,1,1,25,78,3,3,16,1.59,16,1.59,8,4,0,1,3,0,2,0.20,1,0,0,0,1,0,31,18,23,5,3,11,26,42.3,15,11,4,7,12,43,32,0,10.0,567,41,234,226,113,2,567,17,9,52.9,8,47.1,245,1240,685,18,9,1,10,5,259,20,2500,130000
Jeremy Sarmiento,"FW,MF",Brighton,19,5,1,48.0,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,14,20,70.0,156,37,8,12,66.7,5,5,100.0,0,0,,0,1,1,0,1,18,1,0,0,0,0,1,0,1,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,0,1,0,2,0.0,2,2,0,2,0,1,0,0,0.5,31,0,2,9,21,1,31,4,1,25.0,3,75.0,18,195,103,4,1,1,4,1,19,3,0.0,0.0
Jesse Lingard,"FW,MF",Manchester Utd,28,16,2,367.0,4.1,2,0,2,2,0,0,1,0,0.6,0.6,0.3,1.0,0.49,0.00,0.49,0.49,0.16,0.08,0.16,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6,75.0,1.96,1.47,0.25,0.33,18.6,128,153,83.7,1533,382,75,85,88.2,33,41,80.5,0,4,0.0,8,11,2,0,13,152,1,0,2,0,8,0,0,0,16,3.92,16,3.92,13,0,0,2,1,0,1,0.25,0,0,0,1,0,0,9,7,4,3,2,2,6,33.3,4,4,0,4,0,9,1,0,4.1,200,2,18,89,93,8,200,6,2,33.3,4,66.7,127,542,311,9,5,1,12,5,152,22,75000,3900000
Jesurun Rak Sakyi,"FW,MF",Crystal Palace,18,2,1,80.0,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,22,26,84.6,246,32,17,17,100.0,2,2,100.0,1,1,100.0,0,1,0,0,0,24,2,2,0,0,2,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,3,0,3,1,1,0,0,0.9,41,1,6,21,14,1,41,2,0,0.0,2,100.0,25,160,81,2,1,0,3,2,27,4,0.0,0.0
Joachim Andersen,DF,Crystal Palace,25,34,32,2916.0,32.4,0,3,3,0,0,0,4,0,0.7,0.7,1.7,2.4,0.00,0.09,0.09,0.00,0.02,0.05,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,37.5,0.25,0.09,0.00,0.00,15.3,1911,2351,81.3,44144,15836,410,480,85.4,1138,1224,93.0,349,604,57.8,20,151,11,2,100,2252,95,86,3,32,8,5,0,4,33,1.02,33,1.02,30,1,0,1,0,1,4,0.12,3,0,0,1,0,0,30,23,21,9,0,16,27,59.3,11,29,19,10,37,67,125,3,32.4,2614,425,1538,1005,80,32,2614,9,7,77.8,2,22.2,1604,8191,4478,14,5,2,8,8,1865,4,70000,3640000
Joe Gelhardt,"FW,MF",Leeds United,19,20,5,746.0,8.3,2,2,4,2,0,0,4,0,3.0,3.0,1.6,4.6,0.24,0.24,0.48,0.24,0.36,0.20,0.36,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,9,39.1,2.77,1.09,0.09,0.22,15.4,106,163,65.0,1166,344,58,81,71.6,28,46,60.9,2,5,40.0,9,5,10,2,15,136,27,0,1,0,3,0,0,0,26,3.14,26,3.14,16,0,4,1,5,0,6,0.72,2,0,2,0,2,0,4,3,1,0,3,2,10,20.0,8,9,0,9,0,4,3,0,8.3,274,5,17,123,137,44,274,29,17,58.6,12,41.4,158,869,463,17,12,11,30,19,199,55,16538,860000
Joe Gomez,DF,Liverpool,24,8,4,331.0,3.7,0,1,1,0,0,0,2,0,0.0,0.0,0.8,0.8,0.00,0.27,0.27,0.00,0.01,0.21,0.01,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.27,0.00,0.00,,30.3,230,292,78.8,4200,1139,103,119,86.6,101,126,80.2,24,37,64.9,3,27,3,2,36,251,39,7,0,1,19,32,0,2,7,1.90,7,1.90,6,0,0,0,1,0,2,0.54,2,0,0,0,0,0,10,6,5,2,3,5,9,55.6,4,4,1,3,5,15,6,0,3.7,332,4,64,168,103,6,332,8,4,50.0,4,50.0,163,757,338,11,10,2,5,2,206,29,75000,3900000
Joe Rodon,DF,Tottenham,23,3,0,89.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,29,35,82.9,509,133,9,11,81.8,15,17,88.2,3,4,75.0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,1,0,0,7,0,1.0,46,12,19,27,0,0,46,0,0,,0,,22,50,11,0,0,0,0,0,24,0,9615,500000
Joe Willock,MF,Newcastle Utd,21,29,24,2038.0,22.6,2,0,2,2,0,0,0,0,3.2,3.2,1.2,4.4,0.09,0.00,0.09,0.09,0.14,0.05,0.14,0.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,11,31.4,1.55,0.49,0.06,0.18,17.2,450,565,79.6,6691,1794,253,299,84.6,150,177,84.7,28,40,70.0,18,38,7,1,58,533,31,5,1,3,16,4,0,1,51,2.25,51,2.25,33,0,9,1,6,2,4,0.18,1,0,1,0,2,0,64,37,30,28,6,29,68,42.6,39,37,6,31,21,85,10,1,22.6,864,19,194,414,283,59,864,71,36,50.7,35,49.3,494,3203,1571,48,30,14,56,20,496,77,20000,1040000
Joel Ward,DF,Crystal Palace,31,28,27,2487.0,27.6,0,0,0,0,0,0,8,0,0.3,0.3,0.5,0.8,0.00,0.00,0.00,0.00,0.01,0.02,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,10.0,0.36,0.04,0.00,0.00,20.4,1372,1741,78.8,22621,8364,675,746,90.5,574,683,84.0,99,234,42.3,6,104,12,4,119,1460,277,28,0,10,43,249,0,4,18,0.65,18,0.65,16,2,0,0,0,0,2,0.07,2,0,0,0,0,0,44,26,30,11,3,30,57,52.6,27,24,11,13,32,76,107,1,27.6,2038,150,783,938,330,12,2038,26,20,76.9,6,23.1,1028,4386,2409,27,24,0,29,18,1212,37,35000,1820000
Joelinton,"MF,FW",Newcastle Utd,24,35,30,2558.0,28.4,4,1,5,4,0,0,8,0,3.3,3.3,1.9,5.2,0.14,0.04,0.18,0.14,0.12,0.07,0.12,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,14,31.1,1.58,0.49,0.09,0.29,17.6,718,944,76.1,10060,2661,421,515,81.7,216,275,78.5,35,54,64.8,29,68,17,2,92,931,11,0,1,4,22,9,0,2,67,2.36,67,2.36,49,0,6,9,3,0,5,0.18,4,0,0,1,0,0,72,38,30,33,9,26,61,42.6,35,46,11,35,34,106,50,2,28.4,1395,83,297,692,429,78,1395,70,37,52.9,33,47.1,719,4203,1946,45,42,10,85,60,836,90,80000,4160000
John McGinn,MF,Aston Villa,26,35,35,3090.0,34.3,3,4,7,3,0,0,8,0,1.5,1.5,5.3,6.8,0.09,0.12,0.20,0.09,0.04,0.15,0.04,0.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,16,37.2,1.25,0.47,0.07,0.19,25.1,1023,1365,74.9,20891,8296,394,464,84.9,416,515,80.8,187,318,58.8,51,163,48,12,196,1220,137,76,15,23,110,6,52,8,103,3.00,103,3.00,72,21,4,2,3,1,6,0.17,4,1,1,0,0,0,106,64,35,55,16,54,104,51.9,50,53,6,47,35,141,34,0,34.3,1754,70,346,962,466,26,1754,68,44,64.7,24,35.3,991,4882,2410,52,32,7,48,28,1075,67,25000,1300000
John Ruddy,GK,Wolves,34,2,1,135.0,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,7,4,57.1,0,0.0,2.9,0.42,1,11,9.1,19,4,42.1,36.1,14,21.4,28.5,13,1,7.7,1,0.67,14.2,0,0,,0.00,0.00,,,,22,33,66.7,458,296,11,12,91.7,6,6,100.0,4,14,28.6,0,1,0,0,0,17,16,2,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,1.5,39,37,39,0,0,0,39,0,0,,0,,13,99,45,0,0,0,0,0,11,0,5769,300000
John Stones,DF,Manchester City,27,14,12,1119.0,12.4,1,0,1,1,0,0,0,0,0.9,0.9,0.2,1.1,0.08,0.00,0.08,0.08,0.07,0.01,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,5,55.6,0.72,0.40,0.11,0.20,13.2,911,1001,91.0,16544,4754,391,420,93.1,426,455,93.6,83,102,81.4,4,82,4,0,63,964,35,13,0,6,3,21,0,2,13,1.05,13,1.05,12,0,0,1,0,0,1,0.08,0,0,0,1,0,0,5,3,3,2,0,2,3,66.7,1,3,3,0,11,16,27,1,12.4,1072,82,356,631,91,10,1072,9,8,88.9,1,11.1,768,4519,2638,28,23,0,4,1,846,7,250000,13000000
Jon Rowe,"FW,MF",Norwich City,18,13,0,223.0,2.5,0,1,1,0,0,0,0,0,0.3,0.3,0.5,0.8,0.00,0.40,0.40,0.00,0.10,0.21,0.10,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,66.7,1.21,0.81,0.00,0.00,16.1,48,72,66.7,534,142,34,42,81.0,8,10,80.0,1,7,14.3,5,4,2,0,3,68,2,0,1,0,4,0,2,2,8,3.24,8,3.24,4,1,3,0,0,0,0,0.00,0,0,0,0,0,0,3,2,2,1,0,2,3,66.7,1,7,0,7,3,6,1,0,2.5,112,2,17,47,49,8,112,13,4,30.8,9,69.2,76,485,211,4,2,3,6,10,77,21,0.0,0.0
Jonas Lössl,GK,Brentford,32,2,2,180.0,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,7,2,28.6,0,0.0,3.2,0.46,9,25,36.0,48,6,43.8,35.7,13,30.8,31.7,30,1,3.3,5,2.50,22.7,0,0,,0.00,0.00,,,,42,61,68.9,1177,782,6,6,100.0,17,18,94.4,18,36,50.0,0,2,0,0,1,46,15,2,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2.0,64,46,62,2,0,0,64,0,0,,0,,37,186,103,0,0,0,0,0,34,0,1731,90000
Jonjo Shelvey,MF,Newcastle Utd,29,24,22,1983.0,22.0,2,1,3,2,0,0,7,1,0.9,0.9,1.0,1.9,0.09,0.05,0.14,0.09,0.04,0.05,0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,14,46.7,1.36,0.64,0.07,0.14,27.8,743,948,78.4,15780,5306,260,303,85.8,299,351,85.2,165,256,64.5,16,91,9,1,84,861,84,36,4,17,43,3,27,3,43,1.95,43,1.95,33,7,1,0,1,1,1,0.05,1,0,0,0,0,0,30,17,12,18,0,14,34,41.2,20,22,7,15,22,52,20,2,22.0,1113,56,317,648,167,3,1113,12,9,75.0,3,25.0,559,2486,1011,11,12,1,19,5,640,7,70000,3640000
Jonjoe Kenny,DF,Everton,24,15,11,1018.0,11.3,0,1,1,0,0,0,3,1,0.2,0.2,0.8,1.0,0.00,0.09,0.09,0.00,0.02,0.07,0.02,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,0.44,0.00,0.00,,23.7,351,478,73.4,5670,2338,185,209,88.5,122,166,73.5,32,71,45.1,11,35,10,7,36,381,93,3,1,0,23,90,0,4,21,1.86,21,1.86,16,2,2,1,0,0,2,0.18,2,0,0,0,0,0,17,7,11,6,0,13,21,61.9,8,8,1,7,20,37,31,0,11.3,583,33,162,280,148,8,583,9,4,44.4,5,55.6,278,1113,556,9,13,2,8,3,287,25,15000,780000
Jonny Castro,DF,Wolves,27,13,10,1024.0,11.4,2,0,2,2,0,0,1,0,1.0,1.0,1.3,2.3,0.18,0.00,0.18,0.18,0.09,0.12,0.09,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,5,50.0,0.88,0.44,0.20,0.40,18.9,509,610,83.4,7860,2250,280,317,88.3,188,218,86.2,31,42,73.8,11,20,7,4,35,515,95,6,1,1,14,89,0,0,27,2.37,27,2.37,22,0,1,0,2,2,0,0.00,0,0,0,0,0,0,25,15,13,11,1,11,20,55.0,9,14,3,11,13,38,11,0,11.4,735,22,194,348,202,21,735,25,14,56.0,11,44.0,404,2109,1081,25,16,9,21,20,483,56,36673,1907000
Jonny Evans,DF,Leicester City,33,18,16,1348.0,15.0,1,1,2,1,0,0,3,0,0.6,0.6,0.8,1.4,0.07,0.07,0.13,0.07,0.04,0.05,0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,66.7,0.20,0.13,0.33,0.50,5.6,846,1020,82.9,16742,6172,251,290,86.6,492,532,92.5,95,177,53.7,4,52,5,0,49,974,44,36,1,1,3,8,0,2,10,0.67,10,0.67,8,2,0,0,0,0,2,0.13,1,1,0,0,0,0,24,14,14,8,2,14,22,63.6,8,17,13,4,20,44,59,0,15.0,1147,154,632,484,38,12,1147,3,2,66.7,1,33.3,657,2803,1537,1,3,0,4,0,747,4,80000,4160000
Jordan Ayew,FW,Crystal Palace,29,31,23,2019.0,22.4,3,3,6,3,0,0,2,0,3.1,3.1,2.8,5.9,0.13,0.13,0.27,0.13,0.14,0.12,0.14,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,8,22.9,1.56,0.36,0.09,0.38,16.8,576,754,76.4,7894,1509,346,389,88.9,180,228,78.9,17,54,31.5,23,31,16,6,51,738,14,3,8,2,74,9,2,2,61,2.72,61,2.72,41,1,2,3,13,1,6,0.27,5,0,0,0,1,0,47,30,20,20,7,17,31,54.8,14,33,3,30,15,62,15,0,22.4,1087,15,149,514,450,67,1087,71,34,47.9,37,52.1,696,4590,2316,98,49,24,84,77,779,151,32500,1690000
Jordan Henderson,MF,Liverpool,31,35,29,2597.0,28.9,2,5,7,2,0,0,3,0,1.5,1.5,3.5,5.0,0.07,0.17,0.24,0.07,0.05,0.12,0.05,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,6,19.4,1.07,0.21,0.06,0.33,24.5,1886,2246,84.0,31808,8574,874,975,89.6,801,921,87.0,153,228,67.1,38,215,52,14,245,2158,82,25,9,13,56,27,2,6,96,3.33,96,3.33,86,4,2,2,1,1,14,0.49,14,0,0,0,0,0,36,20,9,25,2,17,44,38.6,27,25,1,24,23,59,14,0,28.9,2444,34,292,1468,694,38,2444,25,16,64.0,9,36.0,1405,6113,2738,54,47,5,28,12,1859,116,140000,7280000
