Player,Pos,Squad,Age,MP,Starts,Min,90s_x,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,Gls/90,Ast/90,G+A/90,G-PK/90,xG/90,xAG/90,npxG/90,npxG+xAG/90,Gls Against 90,SoTA,Saves,Save%,CS,CS%,PSxG,PSxG/SoT,GK Cmp 40y,GK 40y Att,GK Cmp 40y%,Pass Att (GK),Thr Att (GK),Launch%,AvgLen_Pass (GK),GoalKick Att,GoalKick Launch%,AvgLen_GoalKick,Opp Crosses,Crosses Stp,Crosses Stp%,#OPA,#OPA/90,AvgDist,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp_tot,Att_tot,Cmp%_tot,TotDist_Passed,PrgDist_Passed,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,KP,1/3,PPA,CrsPA,PrgP,Live_Passes,Dead,FK,TB,Sw,Crs,TI,CK,Off,SCA,SCA90,SCA,SCA90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Tkl,TklW,Def 3rd Tackles,Mid 3rd Tackles,Att 3rd Tackles,Tkl_Challenge,Att_Challenge,Tkl%_Challenge,Lost_Challenge,Blocks,Sh_block,Pass_block,Int,Tkl+Int,Clr,Err,90s_y,Touches,Def Pen Touches,Def 3rd Touches,Mid 3rd Touches,Att 3rd Touches,Att Pen Touches,Live_Touches,Att_takeon,Succ_takeon,Succ%_takeon,Tkld_takeon,Tkld%_takeon,Carries,TotDist_Carried,PrgDist_Carried,PrgC,1/3_carries,CPA,Mis,Dis,Rec,PrgR,Weekly Wages,Annual Wages
John Stones,DF,Manchester City,23,18,16,1302.0,14.5,0,0,0,0,0,0,0,0,0.8,0.8,0.0,0.8,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4,36.4,0.76,0.28,0.00,0.00,12.0,1197,1250,95.8,21826,8273,479,496,96.6,578,590,98.0,114,135,84.4,0,51,1,0,71,1224,26,23,0,10,1,3,0,0,7,0.48,7,0.48,5,0,0,1,1,0,1,0.07,0,0,0,0,1,0,15,11,11,4,0,4,11,36.4,7,8,5,3,19,34,44,0,14.5,1358,83,577,750,36,16,1358,4,4,100.0,0,0.0,928,4295,2545,11,8,0,6,5,1103,7,100000,5200000
Jonas Lössl,GK,Huddersfield,28,38,38,3420.0,38.0,0,1,1,0,0,0,1,0,0.0,0.0,0.6,0.6,0.00,0.03,0.03,0.00,0.00,0.02,0.00,0.02,1.53,158,99,65.8,10,26.3,51.7,0.30,360,891,40.4,1083,103,59.4,45.2,304,81.6,57.9,493,31,6.3,55,1.45,14.4,0,0,,0.00,0.00,,,,825,1390,59.4,32620,27387,40,40,100.0,285,288,99.0,500,1058,47.3,3,50,2,0,2,912,475,171,0,2,0,0,0,3,8,0.21,8,0.21,5,3,0,0,0,0,2,0.05,1,1,0,0,0,0,1,0,1,0,0,1,5,20.0,4,0,0,0,4,5,13,6,38.0,1472,1188,1460,12,0,0,1472,3,3,100.0,0,0.0,639,4568,3050,0,0,0,2,0,571,0,13365,695000
Jonathan Hogg,MF,Huddersfield,28,30,29,2398.0,26.6,0,0,0,0,0,0,10,1,0.4,0.4,0.4,0.9,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,16.7,0.45,0.08,0.00,0.00,24.0,1206,1423,84.8,20877,5948,530,596,88.9,534,598,89.3,105,154,68.2,9,110,8,1,138,1383,35,33,2,9,3,2,0,5,37,1.39,37,1.39,31,0,1,1,3,1,1,0.04,0,0,0,0,1,0,93,64,29,59,5,26,89,29.2,63,51,12,39,69,162,48,0,26.6,1739,87,506,1056,194,4,1739,12,8,66.7,4,33.3,833,4093,1687,21,21,1,25,17,1003,10,22500,1170000
Jonathan Walters,FW,Burnley,33,3,0,39.0,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.00,0.00,0.00,0.00,0.44,0.00,0.44,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,2.31,0.00,0.00,,8.7,4,11,36.4,66,13,2,7,28.6,2,3,66.7,0,0,,0,0,0,0,1,10,0,0,0,0,1,0,0,1,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0.4,15,1,2,2,11,4,15,0,0,,0,,9,30,7,0,0,0,2,2,15,6,30000,1560000
Jonjo Shelvey,MF,Newcastle Utd,25,30,25,2268.0,25.2,1,3,4,1,0,0,4,3,2.4,2.4,2.5,4.9,0.04,0.12,0.16,0.04,0.09,0.10,0.09,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,9,21.4,1.67,0.36,0.02,0.11,26.7,1031,1480,69.7,21940,8867,378,436,86.7,421,541,77.8,213,442,48.2,40,159,32,8,183,1302,165,107,21,23,79,6,45,13,82,3.25,82,3.25,57,18,3,3,0,1,7,0.28,4,2,0,1,0,0,39,24,17,21,1,8,26,30.8,18,26,5,21,28,67,33,0,25.2,1686,42,356,1024,325,12,1686,33,23,69.7,10,30.3,961,4721,2282,31,30,2,23,19,1045,23,35000,1820000
Jonjoe Kenny,DF,Everton,20,19,17,1590.0,17.7,0,1,1,0,0,0,2,0,0.1,0.1,1.5,1.6,0.00,0.06,0.06,0.00,0.01,0.08,0.01,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,33.3,0.17,0.06,0.00,0.00,17.9,576,849,67.8,9944,4622,306,352,86.9,187,272,68.8,71,168,42.3,10,54,12,10,48,620,225,13,0,5,46,212,0,4,19,1.08,19,1.08,15,1,0,2,1,0,4,0.23,1,0,0,2,1,0,41,33,28,10,3,20,32,62.5,12,17,7,10,28,69,95,0,17.7,1069,78,353,419,305,9,1069,16,6,37.5,10,62.5,410,1639,739,16,16,0,21,6,469,51,15000,780000
Jonny Evans,DF,West Brom,29,28,26,2270.0,25.2,2,2,4,2,0,0,7,0,2.1,2.1,0.9,3.0,0.08,0.08,0.16,0.08,0.08,0.03,0.08,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,5,50.0,0.40,0.20,0.20,0.40,7.8,785,983,79.9,15261,6008,293,334,87.7,366,430,85.1,114,193,59.1,8,58,5,2,56,922,58,43,0,2,4,15,0,3,22,0.87,22,0.87,18,2,0,2,0,0,3,0.12,2,0,0,1,0,0,29,22,19,8,2,14,33,42.4,19,22,13,9,48,77,131,1,25.2,1241,156,696,504,47,19,1241,10,10,100.0,0,0.0,613,3504,2043,21,10,1,10,6,599,9,65000,3380000
Jordan Ayew,"FW,MF",Swansea City,25,36,33,2852.0,31.7,7,2,9,6,1,1,2,1,7.3,6.5,2.0,8.5,0.22,0.06,0.28,0.19,0.23,0.06,0.20,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,20,30.8,2.05,0.63,0.09,0.30,18.9,700,887,78.9,9413,1239,420,486,86.4,201,256,78.5,30,58,51.7,16,33,21,2,50,850,35,7,3,0,45,5,0,2,83,2.62,83,2.62,38,1,15,12,12,5,4,0.13,1,0,1,2,0,0,82,60,20,35,27,15,54,27.8,39,43,3,40,24,106,20,1,31.7,1350,12,111,652,616,101,1349,124,74,59.7,50,40.3,907,6311,2611,76,70,23,109,106,1017,232,50000,2600000
Jordan Henderson,MF,Liverpool,27,27,25,2171.0,24.1,1,1,2,1,0,0,1,0,1.2,1.2,1.8,3.0,0.04,0.04,0.08,0.04,0.05,0.08,0.05,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3,20.0,0.62,0.12,0.07,0.33,23.8,1769,2117,83.6,33580,9305,709,771,92.0,814,949,85.8,216,334,64.7,25,245,29,3,249,2061,53,44,7,27,25,4,5,3,63,2.61,63,2.61,58,3,1,1,0,0,4,0.17,4,0,0,0,0,0,51,33,13,32,6,18,52,34.6,34,33,2,31,31,82,27,0,24.1,2288,34,329,1626,351,17,2288,15,8,53.3,7,46.7,1209,5362,2428,32,34,3,15,12,1650,37,100000,5200000
Jordan Hugill,FW,West Ham,25,3,0,25.0,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,3,9,33.3,37,0,2,4,50.0,1,5,20.0,0,0,,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0.3,12,0,1,9,2,0,12,2,1,50.0,1,50.0,9,57,0,0,0,0,0,2,13,0,30000,1560000
Jordan Pickford,GK,Everton,23,38,38,3420.0,38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.53,178,119,69.1,10,26.3,56.1,0.30,322,945,34.1,984,162,64.0,47.8,340,92.6,67.2,591,27,4.6,51,1.34,14.9,1,0,0.0,0.03,0.00,0.00,,13.5,675,1332,50.7,28089,24029,54,55,98.2,232,239,97.1,389,1029,37.8,3,54,2,0,0,846,478,138,0,2,0,0,0,8,6,0.16,6,0.16,3,2,0,1,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,26,5,38.0,1432,1206,1417,14,1,1,1432,0,0,,0,,650,4881,3511,0,0,0,1,0,484,0,60000,3120000
Jordon Ibe,"MF,FW",Bournemouth,21,32,22,1995.0,22.2,2,6,8,2,0,0,1,0,3.0,3.0,3.3,6.3,0.09,0.27,0.36,0.09,0.13,0.15,0.13,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,16,29.6,2.44,0.72,0.04,0.13,21.8,596,815,73.1,9636,2795,301,374,80.5,214,271,79.0,58,107,54.2,36,64,20,4,95,722,89,25,5,3,109,7,57,4,90,4.06,90,4.06,50,22,9,5,3,1,10,0.45,5,3,1,0,1,0,14,12,7,5,2,6,22,27.3,16,5,0,5,10,24,11,0,22.2,1044,11,104,424,535,53,1044,87,37,42.5,50,57.5,681,5318,2441,78,59,26,46,50,780,149,37500,1950000
Joselu,FW,Newcastle Utd,27,30,19,1712.0,19.0,4,1,5,4,0,1,2,0,6.0,5.2,1.2,6.4,0.21,0.05,0.26,0.21,0.31,0.06,0.27,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,16,34.8,2.42,0.84,0.09,0.25,15.9,374,605,61.8,4732,1099,259,377,68.7,82,153,53.6,13,23,56.5,16,34,6,1,41,594,6,0,1,4,6,1,0,5,40,2.10,40,2.10,33,0,1,2,4,0,1,0.05,1,0,0,0,0,0,22,17,10,11,1,7,34,20.6,27,25,2,23,11,33,39,0,19.0,820,34,104,442,279,55,819,17,7,41.2,10,58.8,372,1068,317,5,9,5,41,19,621,107,40000,2080000
Josh Cullen,MF,West Ham,21,2,0,8.0,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,3,4,75.0,21,7,1,2,50.0,0,0,,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,1,0,2,2,0,0,0.1,6,0,2,1,3,0,6,0,0,,0,,1,11,0,0,0,0,0,0,2,0,7500,390000
Josh Sims,"FW,MF",Southampton,20,6,1,163.0,1.8,0,0,0,0,0,0,0,0,0.6,0.6,0.1,0.7,0.00,0.00,0.00,0.00,0.34,0.07,0.34,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,5,45.5,6.07,2.76,0.00,0.00,17.6,50,65,76.9,624,183,34,40,85.0,11,15,73.3,2,4,50.0,1,4,1,1,4,63,2,0,0,0,3,0,2,0,10,5.52,10,5.52,5,0,1,4,0,0,1,0.55,1,0,0,0,0,0,4,3,1,2,1,2,7,28.6,5,5,0,5,1,5,0,0,1.8,92,0,5,32,56,12,92,5,2,40.0,3,60.0,58,397,200,10,4,6,4,6,67,17,18000,936000
Josh Tymon,DF,Stoke City,18,3,2,163.0,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,76,91,83.5,1265,377,41,44,93.2,25,32,78.1,6,8,75.0,0,8,0,0,6,85,6,0,0,1,4,6,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5,1,4,1,0,2,3,66.7,1,1,0,1,1,6,3,0,1.8,107,6,26,64,17,0,107,1,1,100.0,0,0.0,74,378,185,3,3,0,5,2,75,2,0.0,0.0
Joshua King,"FW,MF",Bournemouth,25,33,27,2453.0,27.3,8,3,11,6,2,2,3,0,6.5,4.9,4.9,9.8,0.29,0.11,0.40,0.22,0.24,0.18,0.18,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,19,38.8,1.80,0.70,0.12,0.32,15.9,514,730,70.4,7926,1895,275,363,75.8,197,272,72.4,25,42,59.5,38,48,34,4,83,692,34,2,5,1,34,3,0,4,86,3.16,86,3.16,59,0,8,2,13,4,9,0.33,5,0,2,0,2,0,36,26,11,17,8,4,27,14.8,23,23,3,20,4,40,14,1,27.3,1106,23,97,500,540,128,1104,143,62,43.4,79,55.2,762,5348,2344,84,62,28,87,84,856,215,45000,2340000
José Fonte,DF,West Ham,33,8,8,688.0,7.6,0,1,1,0,0,0,0,0,0.6,0.6,0.3,0.9,0.00,0.13,0.13,0.00,0.08,0.04,0.08,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,12.5,1.05,0.13,0.00,0.00,15.3,287,355,80.8,6155,2312,75,85,88.2,161,182,88.5,48,80,60.0,4,32,4,2,34,336,19,14,0,4,3,5,0,0,9,1.18,9,1.18,7,1,0,1,0,0,2,0.26,1,0,0,1,0,0,11,6,5,6,0,2,6,33.3,4,12,9,3,14,25,37,1,7.6,445,46,160,257,31,10,445,1,1,100.0,0,0.0,214,1237,718,10,9,0,3,1,260,3,0.0,0.0
José Holebas,DF,Watford,33,28,26,2382.0,26.5,0,4,4,0,0,0,7,0,0.6,0.6,3.2,3.8,0.00,0.15,0.15,0.00,0.02,0.12,0.02,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,3,17.6,0.64,0.11,0.00,0.00,25.9,901,1521,59.2,16066,8079,422,516,81.8,329,548,60.0,128,362,35.4,39,61,18,13,98,1012,500,64,0,6,210,344,92,9,67,2.53,67,2.53,25,32,4,4,0,2,4,0.15,1,3,0,0,0,0,51,31,34,14,3,18,44,40.9,26,24,8,16,29,80,95,2,26.5,1805,86,476,780,574,13,1805,47,23,48.9,24,51.1,760,3818,1795,53,36,3,28,22,762,84,30000,1560000
José Izquierdo,"MF,FW",Brighton,25,32,23,1984.0,22.0,5,3,8,5,0,0,2,0,3.8,3.8,2.2,5.9,0.23,0.14,0.36,0.23,0.17,0.10,0.17,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,16,30.8,2.36,0.73,0.10,0.31,19.5,415,550,75.5,5081,1389,259,317,81.7,104,142,73.2,9,24,37.5,21,21,15,5,36,545,2,0,0,0,23,1,0,3,67,3.04,67,3.04,47,0,12,6,2,0,9,0.41,3,0,3,2,1,0,23,15,12,9,2,7,19,36.8,12,6,0,6,16,39,34,0,22.0,779,24,164,239,393,83,779,51,32,62.7,19,37.3,486,3655,2040,67,36,30,50,22,500,161,45000,2340000
João Mário,MF,West Ham,24,13,12,1022.0,11.4,2,1,3,2,0,0,0,0,1.7,1.7,1.4,3.1,0.18,0.09,0.26,0.18,0.15,0.12,0.15,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,4,25.0,1.41,0.35,0.13,0.50,17.9,373,497,75.1,5621,1341,212,245,86.5,107,132,81.1,34,73,46.6,16,22,9,2,43,440,52,16,5,2,50,0,30,5,34,2.99,34,2.99,18,10,3,0,3,0,2,0.18,1,0,0,0,1,0,14,11,6,5,3,6,19,31.6,13,7,0,7,8,22,4,1,11.4,595,4,58,269,276,33,595,26,17,65.4,8,30.8,371,2408,957,34,24,7,35,18,431,74,85635,4453000
Joël Matip,DF,Liverpool,25,25,22,1997.0,22.2,1,0,1,1,0,0,3,0,1.9,1.9,0.3,2.2,0.05,0.00,0.05,0.05,0.09,0.01,0.09,0.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2,18.2,0.50,0.09,0.09,0.50,11.0,1470,1660,88.6,30063,11508,380,403,94.3,892,970,92.0,185,265,69.8,5,94,2,0,108,1625,32,30,1,7,0,2,0,3,24,1.08,24,1.08,21,0,0,2,1,0,2,0.09,2,0,0,0,0,0,35,24,23,11,1,12,24,50.0,12,26,15,11,35,70,101,1,22.2,1883,118,761,1065,62,21,1883,4,3,75.0,1,25.0,1077,5554,4057,23,22,1,11,5,1346,5,60000,3120000
Juan Mata,FW,Manchester Utd,29,28,23,1922.0,21.4,3,5,8,3,0,0,1,0,3.7,3.7,4.5,8.3,0.14,0.23,0.37,0.14,0.18,0.21,0.18,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,10,35.7,1.31,0.47,0.11,0.30,17.6,1098,1345,81.6,16341,3673,585,645,90.7,311,392,79.3,98,160,61.3,51,74,33,13,101,1228,113,37,4,11,111,15,54,4,98,4.59,98,4.59,77,11,4,1,5,0,9,0.42,8,0,1,0,0,0,18,13,4,12,2,2,24,8.3,22,10,0,10,15,33,10,1,21.4,1469,15,117,651,715,90,1469,24,17,70.8,7,29.2,854,4361,2024,46,40,15,25,19,1133,162,160000,8320000
Julien Ngoy,MF,Stoke City,19,1,0,20.0,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,4,5,80.0,62,0,1,2,50.0,3,3,100.0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0,0.2,6,0,0,3,3,0,6,0,0,,0,,5,31,5,0,0,0,0,0,5,2,0.0,0.0
Julián Speroni,GK,Crystal Palace,38,11,11,990.0,11.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.27,43,29,69.8,2,18.2,13.3,0.29,86,239,36.0,223,18,69.1,45.2,89,95.5,56.9,177,6,3.4,10,0.91,13.7,0,0,,0.00,0.00,,,,148,312,47.4,6170,5618,16,16,100.0,35,37,94.6,97,259,37.5,0,12,0,0,0,180,132,43,0,1,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,11.0,331,273,330,1,0,0,331,1,1,100.0,0,0.0,153,1001,801,0,0,0,0,0,111,0,25000,1300000
Junior Stanislas,"MF,FW",Bournemouth,27,19,17,1286.0,14.3,5,2,7,4,1,1,1,0,3.9,3.1,1.9,5.0,0.35,0.14,0.49,0.28,0.27,0.13,0.22,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,19,43.2,3.08,1.33,0.09,0.21,21.7,398,571,69.7,6282,2111,207,268,77.2,151,205,73.7,24,54,44.4,24,40,21,2,63,509,57,12,4,2,71,6,38,5,53,3.71,53,3.71,34,6,7,5,1,0,6,0.42,4,0,0,2,0,0,16,8,8,4,4,7,15,46.7,8,21,6,15,6,22,15,0,14.3,732,13,113,285,346,40,731,30,20,66.7,10,33.3,410,2515,1220,36,23,13,32,16,481,100,25000,1300000
Jérémy Pied,DF,Southampton,28,2,2,180.0,2.0,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,0.00,0.50,0.50,0.00,0.02,0.08,0.02,0.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,1.00,0.00,0.00,,32.2,93,123,75.6,1433,643,46,54,85.2,36,43,83.7,7,17,41.2,2,12,5,1,13,103,20,0,0,0,7,20,0,0,3,1.50,3,1.50,3,0,0,0,0,0,1,0.50,1,0,0,0,0,0,9,6,8,1,0,6,9,66.7,3,3,2,1,8,17,4,0,2.0,152,7,55,63,38,1,152,2,2,100.0,0,0.0,78,473,291,7,3,1,3,0,79,5,40000,2080000
Jóhann Berg Guðmundsson,MF,Burnley,26,35,32,2833.0,31.5,2,8,10,2,0,0,2,0,3.5,3.5,4.7,8.2,0.06,0.25,0.32,0.06,0.11,0.15,0.11,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,18,33.3,1.72,0.57,0.04,0.11,21.7,660,1027,64.3,11965,4451,308,382,80.6,214,313,68.4,107,259,41.3,67,40,30,16,75,858,163,73,2,6,213,3,87,6,117,3.72,117,3.72,53,42,9,7,6,0,9,0.29,5,2,0,2,0,0,43,27,16,19,8,20,47,42.6,27,21,1,20,34,77,43,0,31.5,1333,35,196,506,656,58,1333,65,37,56.9,28,43.1,701,4514,2123,83,53,17,47,45,763,192,0.0,0.0
Jürgen Locadia,"FW,MF",Brighton,23,6,3,224.0,2.5,1,1,2,1,0,0,0,0,1.1,1.1,0.1,1.2,0.40,0.40,0.80,0.40,0.44,0.04,0.44,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,16.7,2.41,0.40,0.17,1.00,18.1,38,55,69.1,697,140,18,23,78.3,9,15,60.0,8,9,88.9,1,4,0,0,4,51,4,0,1,0,3,1,0,0,4,1.61,4,1.61,3,0,0,0,1,0,1,0.40,1,0,0,0,0,0,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,1,1,2.5,75,1,8,39,29,11,75,2,0,0.0,2,100.0,46,217,110,2,1,2,5,1,50,11,45000,2340000
Karl Darlow,GK,Newcastle Utd,26,10,10,900.0,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,47,34,74.5,2,20.0,15.8,0.28,78,232,33.6,247,37,62.3,43.2,87,89.7,57.9,159,11,6.9,4,0.40,11.7,0,0,,0.00,0.00,,,,174,334,52.1,6615,5845,19,19,100.0,56,58,96.6,99,257,38.5,0,6,0,0,0,203,131,44,0,0,0,0,0,0,3,0.30,3,0.30,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,4,10.0,366,303,363,3,0,0,366,0,0,,0,,166,1105,816,0,0,0,0,0,123,0,15000,780000
Kasey Palmer,"MF,FW",Huddersfield,20,4,1,170.0,1.9,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,0.00,0.00,0.00,0.00,0.05,0.04,0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,50.0,1.06,0.53,0.00,0.00,22.1,43,58,74.1,650,193,27,32,84.4,13,18,72.2,2,5,40.0,1,4,2,0,6,54,4,0,1,1,4,1,3,0,5,2.65,5,2.65,2,1,1,1,0,0,0,0.00,0,0,0,0,0,0,6,3,2,3,1,2,8,25.0,6,5,0,5,0,6,2,0,1.9,78,2,5,43,33,2,78,3,3,100.0,0,0.0,37,296,89,4,3,0,4,5,49,5,0.0,0.0
