Player,Pos,Squad,Age,MP,Starts,Min,90s_x,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,Gls/90,Ast/90,G+A/90,G-PK/90,xG/90,xAG/90,npxG/90,npxG+xAG/90,Gls Against 90,SoTA,Saves,Save%,CS,CS%,PSxG,PSxG/SoT,GK Cmp 40y,GK 40y Att,GK Cmp 40y%,Pass Att (GK),Thr Att (GK),Launch%,AvgLen_Pass (GK),GoalKick Att,GoalKick Launch%,AvgLen_GoalKick,Opp Crosses,Crosses Stp,Crosses Stp%,#OPA,#OPA/90,AvgDist,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp_tot,Att_tot,Cmp%_tot,TotDist_Passed,PrgDist_Passed,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,KP,1/3,PPA,CrsPA,PrgP,Live_Passes,Dead,FK,TB,Sw,Crs,TI,CK,Off,SCA,SCA90,SCA,SCA90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Tkl,TklW,Def 3rd Tackles,Mid 3rd Tackles,Att 3rd Tackles,Tkl_Challenge,Att_Challenge,Tkl%_Challenge,Lost_Challenge,Blocks,Sh_block,Pass_block,Int,Tkl+Int,Clr,Err,90s_y,Touches,Def Pen Touches,Def 3rd Touches,Mid 3rd Touches,Att 3rd Touches,Att Pen Touches,Live_Touches,Att_takeon,Succ_takeon,Succ%_takeon,Tkld_takeon,Tkld%_takeon,Carries,TotDist_Carried,PrgDist_Carried,PrgC,1/3_carries,CPA,Mis,Dis,Rec,PrgR,Weekly Wages,Annual Wages
Christian Nørgaard,MF,Brentford,28,22,21,1763.0,19.6,1,3,4,1,0,0,6,0,1.6,1.6,3.1,4.7,0.05,0.15,0.20,0.05,0.08,0.16,0.08,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,8,42.1,0.97,0.41,0.05,0.13,11.4,608,812,74.9,9879,3427,304,369,82.4,252,326,77.3,40,74,54.1,12,68,8,2,73,787,19,10,2,6,11,2,0,6,32,1.63,32,1.63,24,1,1,4,2,0,7,0.36,3,0,0,3,1,0,52,30,21,29,2,18,48,37.5,30,32,9,23,34,86,41,2,19.6,1050,78,338,554,165,42,1050,19,8,42.1,10,52.6,454,1518,671,4,11,2,14,10,526,8,35000,1820000
Christian Pulisic,"FW,DF",Chelsea,23,24,8,821.0,9.1,1,1,2,1,0,0,1,0,1.7,1.7,0.7,2.3,0.11,0.11,0.22,0.11,0.18,0.07,0.18,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,6,31.6,2.08,0.66,0.05,0.17,16.8,238,301,79.1,3262,556,154,177,87.0,66,84,78.6,10,18,55.6,12,14,3,1,23,294,4,0,1,0,18,4,0,3,24,2.63,24,2.63,21,0,0,3,0,0,3,0.33,3,0,0,0,0,0,11,6,3,6,2,3,5,60.0,2,8,1,7,4,15,4,0,9.1,429,4,53,168,216,43,429,44,13,29.5,22,50.0,299,2126,1044,35,30,14,26,13,328,76,150000,7800000
Clément Lenglet,DF,Tottenham,27,26,24,2019.0,22.4,0,2,2,0,0,0,4,0,1.0,1.0,0.6,1.6,0.00,0.09,0.09,0.00,0.04,0.03,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2,15.4,0.58,0.09,0.00,0.00,15.5,1270,1465,86.7,23668,8588,484,501,96.6,637,701,90.9,129,219,58.9,6,80,11,5,85,1431,29,22,5,20,16,6,0,5,23,1.03,23,1.03,20,1,0,0,1,1,5,0.22,5,0,0,0,0,0,38,23,18,15,5,16,34,47.1,18,26,11,15,18,56,68,2,22.4,1666,178,805,761,107,17,1666,12,7,58.3,4,33.3,1142,5666,3561,33,27,1,12,8,1256,7,145000,7540000
Cody Drameh,DF,Leeds United,20,1,1,69.0,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,30,38,78.9,457,153,17,21,81.0,11,12,91.7,2,5,40.0,0,2,0,0,2,31,7,1,0,0,1,6,0,0,1,1.30,1,1.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5,4,0,4,1,2,3,66.7,1,0,0,0,1,6,1,0,0.8,44,1,7,26,11,0,44,1,1,100.0,0,0.0,17,48,10,0,1,0,1,1,23,3,2500,130000
Cody Gakpo,"FW,MF",Liverpool,23,21,17,1458.0,16.2,7,2,9,7,0,0,0,0,6.2,6.2,2.7,8.9,0.43,0.12,0.56,0.43,0.38,0.17,0.38,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,12,30.8,2.41,0.74,0.18,0.58,14.8,293,392,74.7,3928,1110,168,208,80.8,91,119,76.5,11,20,55.0,23,33,11,1,50,381,9,0,3,0,17,2,4,2,49,3.02,49,3.02,37,0,3,4,3,2,6,0.37,5,0,0,0,1,0,26,15,4,13,9,13,38,34.2,25,13,1,12,4,30,2,0,16.2,591,6,42,266,298,76,591,48,23,47.9,13,27.1,374,2069,1134,36,32,12,43,36,448,109,120000,6240000
Cole Palmer,"MF,FW",Manchester City,20,14,2,370.0,4.1,0,1,1,0,0,0,1,0,1.2,1.2,0.6,1.8,0.00,0.24,0.24,0.00,0.30,0.14,0.30,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3,27.3,2.68,0.73,0.00,0.00,13.7,167,193,86.5,2377,369,100,105,95.2,51,62,82.3,6,11,54.5,5,8,7,1,13,191,2,0,0,1,7,1,1,0,20,4.86,20,4.86,11,0,3,4,2,0,1,0.24,1,0,0,0,0,0,5,1,0,3,2,3,5,60.0,2,2,1,1,1,6,2,0,4.1,248,6,22,85,143,32,248,26,15,57.7,7,26.9,179,1222,639,29,8,15,13,8,202,40,20000,1040000
Connor Ronan,MF,Wolves,24,1,0,1.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,3,4,75.0,37,18,2,2,100.0,1,2,50.0,0,0,,0,3,0,0,0,3,1,1,0,0,1,0,0,0,1,90.00,1,90.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.0,4,0,0,3,1,0,4,1,1,100.0,0,0.0,1,4,2,0,0,0,0,0,3,1,3000,156000
Conor Coady,DF,Everton,29,24,23,2096.0,23.3,1,1,2,1,0,0,2,0,0.8,0.8,0.3,1.2,0.04,0.04,0.09,0.04,0.04,0.01,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,50.0,0.17,0.09,0.25,0.50,8.5,1025,1209,84.8,21731,8337,284,302,94.0,578,622,92.9,155,267,58.1,4,73,3,1,43,1169,35,31,1,10,1,3,0,5,16,0.69,16,0.69,14,0,0,1,1,0,1,0.04,1,0,0,0,0,0,14,9,8,6,0,7,15,46.7,8,21,17,4,14,28,88,3,23.3,1363,238,795,547,29,10,1363,3,0,0.0,2,66.7,882,4154,2414,4,4,0,6,2,984,1,55000,2860000
Conor Coventry,"MF,FW",West Ham,22,1,0,1.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,5000,260000
Conor Gallagher,MF,Chelsea,22,35,18,1621.0,18.0,3,1,4,3,0,0,11,1,2.5,2.5,2.3,4.7,0.17,0.06,0.22,0.17,0.14,0.13,0.14,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,11,39.3,1.55,0.61,0.11,0.27,17.9,706,871,81.1,10444,2483,399,447,89.3,243,290,83.8,32,58,55.2,21,67,20,5,105,818,50,13,1,6,49,10,21,3,47,2.61,47,2.61,34,4,4,2,2,1,3,0.17,2,0,1,0,0,0,46,33,17,19,10,10,37,27.0,27,41,10,31,23,69,18,1,18.0,1134,32,198,529,421,59,1134,55,24,43.6,23,41.8,700,3523,1394,40,40,12,36,36,778,104,50000,2600000
Craig Dawson,DF,West Ham,32,8,8,720.0,8.0,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.6,0.00,0.00,0.00,0.00,0.06,0.01,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,16.7,0.75,0.12,0.00,0.00,15.1,245,310,79.0,5404,2170,74,86,86.0,121,137,88.3,48,79,60.8,1,25,0,0,18,299,9,8,0,2,2,1,0,2,12,1.50,12,1.50,10,0,0,1,1,0,1,0.12,0,0,0,0,1,0,11,7,9,2,0,5,7,71.4,2,9,6,3,6,17,26,0,8.0,380,53,211,142,28,14,380,1,0,0.0,1,100.0,193,1042,600,0,5,0,2,4,216,1,45000,2340000
Craig Dawson,DF,Wolves,32,17,17,1414.0,15.7,1,0,1,1,0,0,4,0,1.0,1.0,0.0,1.0,0.06,0.00,0.06,0.06,0.06,0.00,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,16.7,0.75,0.12,0.00,0.00,15.1,245,310,79.0,5404,2170,74,86,86.0,121,137,88.3,48,79,60.8,1,25,0,0,18,299,9,8,0,2,2,1,0,2,12,1.50,12,1.50,10,0,0,1,1,0,1,0.12,0,0,0,0,1,0,11,7,9,2,0,5,7,71.4,2,9,6,3,6,17,26,0,8.0,380,53,211,142,28,14,380,1,0,0.0,1,100.0,193,1042,600,0,5,0,2,4,216,1,45000,2340000
Cristian Romero,DF,Tottenham,24,27,26,2364.0,26.3,0,1,1,0,0,0,11,1,1.5,1.5,1.2,2.6,0.00,0.04,0.04,0.00,0.06,0.05,0.06,0.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2,18.2,0.42,0.08,0.00,0.00,12.3,1407,1606,87.6,25378,9085,562,618,90.9,698,746,93.6,119,176,67.6,8,87,8,0,92,1523,80,60,4,20,0,19,0,3,24,0.91,24,0.91,22,0,0,0,1,1,4,0.15,3,0,0,0,1,0,68,36,42,24,2,29,46,63.0,17,40,18,22,44,112,102,3,26.3,1923,299,976,849,111,17,1923,22,13,59.1,8,36.4,1150,5216,2993,19,25,1,19,10,1226,9,165000,8580000
Cristiano Ronaldo,FW,Manchester Utd,37,10,4,525.0,5.8,1,0,1,1,0,0,2,0,1.9,1.9,0.4,2.3,0.17,0.00,0.17,0.17,0.32,0.07,0.32,0.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,6,24.0,4.29,1.03,0.04,0.17,17.7,121,162,74.7,1412,258,85,97,87.6,27,39,69.2,1,5,20.0,6,7,1,0,12,157,5,0,2,1,3,1,0,0,10,1.71,10,1.71,9,0,0,0,1,0,0,0.00,0,0,0,0,0,0,2,2,1,0,1,1,2,50.0,1,0,0,0,1,3,9,0,5.8,220,8,25,91,106,32,220,9,4,44.4,3,33.3,94,477,288,9,6,3,7,3,167,33,515000,26780000
Crysencio Summerville,FW,Leeds United,20,28,12,1426.0,15.8,4,2,6,4,0,0,4,0,2.9,2.9,1.6,4.5,0.25,0.13,0.38,0.25,0.18,0.10,0.18,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,9,31.0,1.83,0.57,0.14,0.44,15.3,308,411,74.9,3839,1067,208,256,81.3,72,92,78.3,9,24,37.5,16,20,12,2,45,402,6,1,1,1,14,1,3,3,49,3.09,49,3.09,29,1,3,4,10,2,5,0.32,3,0,0,0,1,1,30,20,14,14,2,11,23,47.8,12,20,2,18,13,43,11,0,15.8,637,10,99,241,311,70,637,60,24,40.0,22,36.7,420,2617,1326,51,27,19,45,36,438,92,15000,780000
Curtis Jones,MF,Liverpool,21,18,12,1035.0,11.5,3,1,4,3,0,0,2,0,1.2,1.2,1.1,2.3,0.26,0.09,0.35,0.26,0.10,0.10,0.10,0.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,5,33.3,1.30,0.43,0.20,0.60,17.9,611,677,90.3,9160,1895,334,355,94.1,233,250,93.2,25,32,78.1,14,53,14,1,69,664,12,2,5,3,9,9,0,1,38,3.30,38,3.30,31,0,4,1,1,1,4,0.35,3,0,1,0,0,0,34,17,8,12,14,18,31,58.1,13,12,2,10,3,37,9,0,11.5,821,14,105,417,304,40,821,30,11,36.7,13,43.3,550,2645,1011,31,15,11,22,29,627,75,15000,780000
Cédric Soares,DF,Arsenal,30,2,0,29.0,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,19,24,79.2,257,54,10,10,100.0,8,10,80.0,0,3,0.0,0,0,0,0,3,23,1,0,0,0,3,1,0,0,1,3.10,1,3.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,0.3,27,2,8,9,10,0,27,0,0,,0,,14,87,67,1,2,0,0,0,20,0,75000,3900000
Cédric Soares,DF,Fulham,30,6,2,198.0,2.2,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,0.00,0.00,0.00,0.00,0.03,0.13,0.03,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,19,24,79.2,257,54,10,10,100.0,8,10,80.0,0,3,0.0,0,0,0,0,3,23,1,0,0,0,3,1,0,0,1,3.10,1,3.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,0.3,27,2,8,9,10,0,27,0,0,,0,,14,87,67,1,2,0,0,0,20,0,75000,3900000
César Azpilicueta,DF,Chelsea,32,25,16,1527.0,17.0,0,0,0,0,0,0,3,0,0.4,0.4,1.1,1.5,0.00,0.00,0.00,0.00,0.02,0.07,0.02,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,11.1,0.53,0.06,0.00,0.00,18.2,872,1065,81.9,12891,4354,501,538,93.1,337,414,81.4,21,74,28.4,12,40,19,5,71,893,169,30,0,0,26,139,0,3,25,1.47,25,1.47,25,0,0,0,0,0,1,0.06,1,0,0,0,0,0,43,25,23,15,5,22,37,59.5,15,26,5,21,19,62,54,1,17.0,1245,84,424,510,319,25,1245,13,7,53.8,5,38.5,612,2691,1573,23,19,0,12,5,753,81,180000,9360000
Dan Burn,DF,Newcastle Utd,30,38,35,3111.0,34.6,1,0,1,1,0,0,5,0,2.1,2.1,1.3,3.4,0.03,0.00,0.03,0.03,0.06,0.04,0.06,0.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,4,19.0,0.61,0.12,0.05,0.25,12.2,1361,1715,79.4,22235,8853,673,765,88.0,566,682,83.0,94,183,51.4,16,102,11,2,118,1437,275,17,0,7,17,257,0,3,40,1.16,40,1.16,35,2,0,3,0,0,3,0.09,3,0,0,0,0,0,60,38,29,23,8,34,67,50.7,33,42,16,26,32,92,120,2,34.6,2073,158,786,940,358,62,2073,25,11,44.0,12,48.0,926,4329,2196,29,22,5,34,9,1116,46,35000,1820000
Dango Ouattara,"MF,FW",Bournemouth,20,19,15,1241.0,13.8,1,3,4,1,0,0,1,0,3.6,3.6,2.5,6.1,0.07,0.22,0.29,0.07,0.26,0.18,0.26,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,5,19.2,1.89,0.36,0.04,0.20,14.3,210,334,62.9,3297,1069,118,157,75.2,68,105,64.8,16,37,43.2,18,20,17,8,23,322,10,0,5,5,30,7,1,2,44,3.19,44,3.19,26,1,8,4,4,1,5,0.36,1,0,2,1,1,0,28,15,20,6,2,13,32,40.6,19,20,3,17,13,41,29,1,13.8,566,42,136,210,234,64,566,74,31,41.9,37,50.0,301,2219,1083,39,23,17,39,14,336,87,35000,1820000
Daniel Amartey,DF,Leicester City,27,20,18,1610.0,17.9,0,0,0,0,0,0,1,0,1.1,1.1,0.5,1.6,0.00,0.00,0.00,0.00,0.06,0.03,0.06,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,33.3,0.34,0.11,0.00,0.00,17.4,1015,1114,91.1,17506,6591,442,473,93.4,498,526,94.7,62,91,68.1,5,58,1,0,66,1092,20,15,2,2,0,5,0,2,15,0.84,15,0.84,15,0,0,0,0,0,1,0.06,1,0,0,0,0,0,19,8,13,5,1,12,14,85.7,2,24,17,7,8,27,71,0,17.9,1279,185,658,578,46,9,1279,5,2,40.0,2,40.0,779,3720,2275,23,11,0,8,4,909,5,20000,1040000
Daniel Bentley,GK,Wolves,29,2,2,180.0,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,13,10,76.9,0,0.0,3.9,0.30,10,29,34.5,57,14,38.6,32.9,23,30.4,32.2,37,5,13.5,1,0.50,8.0,0,0,,0.00,0.00,,,,61,80,76.3,1540,927,12,12,100.0,34,34,100.0,15,34,44.1,0,0,0,0,0,52,28,5,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,1,2.0,87,83,87,0,0,0,87,0,0,,0,,29,193,133,0,0,0,0,0,34,0,10000,520000
Daniel Iversen,GK,Leicester City,25,12,12,1080.0,12.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.83,59,38,66.1,1,8.3,18.9,0.29,38,194,19.6,261,49,47.1,37.2,114,62.3,46.2,203,16,7.9,6,0.50,10.3,0,0,,0.00,0.00,,,,212,377,56.2,5408,3761,65,65,100.0,93,95,97.9,53,213,24.9,0,6,0,0,0,214,161,47,0,1,0,0,0,2,1,0.08,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,1,12.0,411,344,406,5,0,0,411,0,0,,0,,177,1011,571,0,0,0,0,0,136,0,20000,1040000
Daniel James,FW,Leeds United,24,4,2,198.0,2.2,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,0.00,0.00,0.00,0.00,0.12,0.15,0.12,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,33.3,1.36,0.45,0.00,0.00,17.6,24,40,60.0,256,66,18,22,81.8,5,10,50.0,0,3,0.0,1,1,3,1,3,40,0,0,0,0,6,0,0,0,4,1.82,4,1.82,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,6,2,1,3,2,3,6,50.0,3,4,0,4,2,8,2,0,2.2,66,1,9,26,32,6,66,6,1,16.7,2,33.3,35,233,112,6,2,3,3,1,39,9,50000,2600000
Daniel James,FW,Fulham,24,20,5,621.0,6.9,2,1,3,2,0,0,0,0,1.7,1.7,0.7,2.5,0.29,0.14,0.43,0.29,0.25,0.11,0.25,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,33.3,1.36,0.45,0.00,0.00,17.6,24,40,60.0,256,66,18,22,81.8,5,10,50.0,0,3,0.0,1,1,3,1,3,40,0,0,0,0,6,0,0,0,4,1.82,4,1.82,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,6,2,1,3,2,3,6,50.0,3,4,0,4,2,8,2,0,2.2,66,1,9,26,32,6,66,6,1,16.7,2,33.3,35,233,112,6,2,3,3,1,39,9,50000,2600000
Daniel Podence,"FW,MF",Wolves,26,32,20,1771.0,19.7,6,0,6,6,0,0,5,0,3.9,3.9,2.5,6.4,0.30,0.00,0.30,0.30,0.20,0.13,0.20,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,17,39.5,2.19,0.86,0.14,0.35,16.5,445,663,67.1,7362,2311,227,301,75.4,140,209,67.0,51,90,56.7,36,35,39,7,95,609,51,8,9,7,56,11,26,3,69,3.51,69,3.51,46,9,3,8,2,1,3,0.15,2,0,1,0,0,0,27,17,13,9,5,6,32,18.8,26,19,0,19,7,34,6,0,19.7,889,11,120,328,456,70,889,61,24,39.3,34,55.7,528,2670,1229,43,28,20,49,30,622,148,60000,3120000
Danilo,MF,Nott'ham Forest,21,13,12,976.0,10.8,3,2,5,3,0,0,1,0,1.5,1.5,0.7,2.3,0.28,0.18,0.46,0.28,0.14,0.07,0.14,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,4,26.7,1.38,0.37,0.20,0.75,20.4,148,235,63.0,2539,979,77,97,79.4,53,73,72.6,16,34,47.1,9,24,7,0,34,225,7,0,2,1,3,2,0,3,23,2.12,23,2.12,17,1,3,1,1,0,6,0.55,5,0,1,0,0,0,18,7,7,9,2,6,25,24.0,19,26,6,20,9,27,19,0,10.8,383,26,118,182,92,21,383,19,14,73.7,4,21.1,171,815,439,13,9,6,20,8,171,22,30000,1560000
Danny Ings,FW,West Ham,30,17,7,775.0,8.6,2,2,4,2,0,0,1,0,3.0,3.0,1.0,4.0,0.23,0.23,0.46,0.23,0.35,0.12,0.35,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,4,26.7,1.74,0.46,0.13,0.50,11.2,92,148,62.2,1111,302,62,89,69.7,15,23,65.2,5,13,38.5,6,11,2,0,12,146,2,0,3,1,0,0,0,0,12,1.40,12,1.40,11,0,1,0,0,0,3,0.35,3,0,0,0,0,0,9,8,0,4,5,5,14,35.7,9,8,2,6,3,12,5,0,8.6,229,8,22,105,105,37,229,18,5,27.8,12,66.7,129,554,260,9,8,3,11,10,157,44,125000,6500000
Danny Ings,FW,Aston Villa,30,18,8,824.0,9.2,6,0,6,4,2,2,3,0,5.3,3.8,1.2,5.0,0.66,0.00,0.66,0.44,0.59,0.13,0.41,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,4,26.7,1.74,0.46,0.13,0.50,11.2,92,148,62.2,1111,302,62,89,69.7,15,23,65.2,5,13,38.5,6,11,2,0,12,146,2,0,3,1,0,0,0,0,12,1.40,12,1.40,11,0,1,0,0,0,3,0.35,3,0,0,0,0,0,9,8,0,4,5,5,14,35.7,9,8,2,6,3,12,5,0,8.6,229,8,22,105,105,37,229,18,5,27.8,12,66.7,129,554,260,9,8,3,11,10,157,44,125000,6500000
Danny Ward,GK,Leicester City,29,26,26,2340.0,26.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.77,119,75,63.0,6,23.1,36.5,0.29,94,303,31.0,750,154,29.7,30.4,190,42.1,35.1,355,20,5.6,42,1.62,15.9,0,0,,0.00,0.00,,,,708,945,74.9,16865,10488,197,199,99.0,352,355,99.2,158,383,41.3,0,7,0,0,0,679,261,71,0,4,0,0,0,5,2,0.08,2,0.08,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,14,2,26.0,1000,806,996,5,0,0,1000,0,0,,0,,559,2832,1665,0,0,0,0,0,482,0,40000,2080000
