Player,Pos,Squad,Age,MP,Starts,Min,90s_x,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,Gls/90,Ast/90,G+A/90,G-PK/90,xG/90,xAG/90,npxG/90,npxG+xAG/90,Gls Against 90,SoTA,Saves,Save%,CS,CS%,PSxG,PSxG/SoT,GK Cmp 40y,GK 40y Att,GK Cmp 40y%,Pass Att (GK),Thr Att (GK),Launch%,AvgLen_Pass (GK),GoalKick Att,GoalKick Launch%,AvgLen_GoalKick,Opp Crosses,Crosses Stp,Crosses Stp%,#OPA,#OPA/90,AvgDist,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp_tot,Att_tot,Cmp%_tot,TotDist_Passed,PrgDist_Passed,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,KP,1/3,PPA,CrsPA,PrgP,Live_Passes,Dead,FK,TB,Sw,Crs,TI,CK,Off,SCA,SCA90,SCA,SCA90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Tkl,TklW,Def 3rd Tackles,Mid 3rd Tackles,Att 3rd Tackles,Tkl_Challenge,Att_Challenge,Tkl%_Challenge,Lost_Challenge,Blocks,Sh_block,Pass_block,Int,Tkl+Int,Clr,Err,90s_y,Touches,Def Pen Touches,Def 3rd Touches,Mid 3rd Touches,Att 3rd Touches,Att Pen Touches,Live_Touches,Att_takeon,Succ_takeon,Succ%_takeon,Tkld_takeon,Tkld%_takeon,Carries,TotDist_Carried,PrgDist_Carried,PrgC,1/3_carries,CPA,Mis,Dis,Rec,PrgR,Weekly Wages,Annual Wages
Jeffrey Schlupp,"FW,MF",Crystal Palace,26,17,11,1036.0,11.5,3,1,4,3,0,0,2,0,1.7,1.7,0.8,2.6,0.26,0.09,0.35,0.26,0.15,0.07,0.15,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,9,50.0,1.56,0.78,0.17,0.33,18.7,251,344,73.0,3793,1131,140,163,85.9,90,120,75.0,11,34,32.4,7,37,3,0,42,320,21,3,1,3,9,18,0,3,20,1.74,20,1.74,13,1,1,2,3,0,2,0.17,2,0,0,0,0,0,18,9,10,7,1,6,16,37.5,10,11,3,8,13,31,15,0,11.5,486,14,104,230,159,30,486,24,13,54.2,11,45.8,245,1519,636,23,17,12,25,16,314,53,55962,2910000
Jeremy Ngakia,DF,West Ham,18,5,5,440.0,4.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,100.0,0.20,0.20,0.00,0.00,33.2,87,163,53.4,1286,724,53,72,73.6,22,44,50.0,8,33,24.2,0,3,2,1,4,118,45,0,1,1,12,45,0,0,1,0.20,1,0.20,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,15,7,10,5,0,9,21,42.9,12,6,1,5,7,22,16,0,4.9,225,16,98,91,38,1,225,14,9,64.3,5,35.7,92,660,349,10,11,0,6,2,84,9,0.0,0.0
Jesse Lingard,"MF,FW",Manchester Utd,26,22,9,935.0,10.4,1,0,1,1,0,0,3,0,1.9,1.9,1.0,2.9,0.10,0.00,0.10,0.10,0.18,0.09,0.18,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,6,27.3,2.12,0.58,0.05,0.17,18.7,350,408,85.8,4646,903,203,224,90.6,109,125,87.2,12,17,70.6,20,38,7,0,45,384,22,3,4,1,7,8,2,2,41,3.95,41,3.95,35,0,2,1,1,2,5,0.48,4,0,0,0,0,1,15,8,6,4,5,5,18,27.8,13,5,0,5,3,18,0,0,10.4,508,5,30,249,234,32,508,23,13,56.5,10,43.5,284,1577,818,28,23,4,25,11,405,73,75000,3900000
Jesús Vallejo,DF,Wolves,22,2,1,163.0,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,92,119,77.3,1813,669,33,36,91.7,41,47,87.2,15,31,48.4,0,7,1,1,6,118,1,1,0,1,1,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,1,2,50.0,1,4,3,1,2,3,8,1,1.8,139,18,70,62,7,0,139,1,1,100.0,0,0.0,74,271,156,0,2,0,2,1,93,0,33077,1720000
Jetro Willems,DF,Newcastle Utd,25,19,18,1493.0,16.6,2,2,4,2,0,0,0,0,0.6,0.6,0.9,1.5,0.12,0.12,0.24,0.12,0.03,0.06,0.03,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6,42.9,0.84,0.36,0.14,0.33,19.6,405,585,69.2,6268,2963,215,252,85.3,154,239,64.4,21,51,41.2,15,29,13,2,43,451,130,9,1,2,32,120,1,4,38,2.29,38,2.29,28,4,4,1,1,0,6,0.36,4,1,1,0,0,0,37,19,29,6,2,18,39,46.2,21,20,5,15,17,54,42,1,16.6,764,61,261,317,198,19,764,32,21,65.6,11,34.4,359,1632,953,24,15,7,21,7,347,31,32692,1700000
Joe Gomez,DF,Liverpool,22,28,22,2004.0,22.3,0,0,0,0,0,0,7,0,0.0,0.0,0.2,0.2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.04,0.00,0.00,,30.4,1766,2015,87.6,34423,10715,565,632,89.4,1008,1072,94.0,176,277,63.5,5,107,10,3,115,1968,44,29,1,15,9,15,0,3,22,0.99,22,0.99,20,0,0,1,0,1,4,0.18,3,0,0,1,0,0,23,16,17,6,0,9,20,45.0,11,15,8,7,38,61,64,2,22.3,2185,137,774,1354,64,1,2185,11,8,72.7,3,27.3,1591,7257,4208,17,14,1,14,3,1605,11,28077,1460000
Joe Willock,"MF,FW",Arsenal,19,29,8,857.0,9.5,1,1,2,1,0,0,2,0,1.6,1.6,1.1,2.7,0.11,0.11,0.21,0.11,0.17,0.11,0.17,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,4,26.7,1.58,0.42,0.07,0.25,16.7,287,359,79.9,4611,1347,143,169,84.6,118,130,90.8,17,33,51.5,12,34,8,2,41,346,8,0,2,5,9,2,5,5,31,3.25,31,3.25,25,0,3,1,1,1,3,0.31,3,0,0,0,0,0,25,16,9,12,4,8,21,38.1,13,16,2,14,4,29,11,2,9.5,498,27,91,246,171,35,498,32,21,65.6,11,34.4,317,2210,1247,39,24,11,29,18,331,51,40000,2080000
Joel Ward,DF,Crystal Palace,29,29,27,2382.0,26.5,0,0,0,0,0,0,4,0,0.3,0.3,0.3,0.6,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,20.0,0.19,0.04,0.00,0.00,15.1,912,1270,71.8,13773,6373,511,585,87.4,301,422,71.3,66,163,40.5,5,73,13,4,115,990,275,5,0,3,36,270,0,5,10,0.38,10,0.38,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0,69,42,48,16,5,39,56,69.6,17,13,6,7,48,117,93,1,26.5,1564,117,542,707,318,10,1564,15,8,53.3,7,46.7,591,2801,1511,22,20,0,20,12,752,54,35000,1820000
Joelinton,FW,Newcastle Utd,22,38,32,2683.0,29.8,2,2,4,2,0,0,7,0,5.5,5.5,2.9,8.3,0.07,0.07,0.13,0.07,0.18,0.10,0.18,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,15,30.0,1.68,0.50,0.04,0.13,14.9,637,835,76.3,7959,1525,416,502,82.9,137,185,74.1,27,35,77.1,30,38,13,2,56,803,29,2,3,2,6,6,0,3,71,2.38,71,2.38,60,1,3,4,3,0,5,0.17,5,0,0,0,0,0,34,20,7,22,5,9,32,28.1,23,32,6,26,11,45,30,0,29.8,1235,39,112,712,424,94,1235,80,41,51.3,39,48.8,699,3690,1486,47,37,26,134,60,875,133,80000,4160000
John Egan,DF,Sheffield Utd,26,36,36,3187.0,35.4,2,0,2,2,0,0,5,1,2.7,2.7,0.4,3.2,0.06,0.00,0.06,0.06,0.08,0.01,0.08,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,4,14.8,0.76,0.11,0.07,0.50,9.4,1040,1302,79.9,22170,7127,298,349,85.4,556,644,86.3,177,279,63.4,1,56,1,0,66,1270,28,22,0,20,2,6,0,4,11,0.31,11,0.31,6,0,0,5,0,0,1,0.03,0,0,0,1,0,0,44,27,34,10,0,25,45,55.6,20,39,27,12,58,102,171,4,35.4,1682,228,843,782,65,50,1682,2,1,50.0,1,50.0,688,3495,1958,6,1,0,14,0,821,5,7500,390000
John Fleck,MF,Sheffield Utd,27,30,28,2516.0,28.0,5,2,7,5,0,0,8,0,3.1,3.1,3.4,6.5,0.18,0.07,0.25,0.18,0.11,0.12,0.11,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,11,35.5,1.11,0.39,0.16,0.45,20.1,842,1164,72.3,13437,4460,427,494,86.4,268,342,78.4,89,198,44.9,39,105,35,7,139,1021,134,29,3,5,149,7,80,9,84,3.00,84,3.00,56,16,8,2,1,1,6,0.21,5,0,1,0,0,0,36,25,13,14,9,22,64,34.4,42,25,3,22,24,60,26,0,28.0,1414,36,205,608,619,37,1414,60,44,73.3,16,26.7,607,3286,1753,48,43,13,45,17,866,90,8077,420000
John Lundstram,MF,Sheffield Utd,25,34,26,2458.0,27.3,5,3,8,5,0,0,5,0,5.3,5.3,3.4,8.7,0.18,0.11,0.29,0.18,0.19,0.12,0.19,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,10,23.3,1.57,0.37,0.12,0.50,17.6,987,1245,79.3,17119,3711,515,604,85.3,329,383,85.9,119,179,66.5,21,70,31,8,122,1209,27,9,3,33,55,5,3,9,58,2.12,58,2.12,48,1,0,5,2,2,7,0.26,6,0,0,1,0,0,46,30,18,21,7,21,65,32.3,44,18,4,14,33,79,46,1,27.3,1525,59,244,715,579,51,1525,37,18,48.6,18,48.6,759,3955,1496,36,27,4,41,14,1067,111,4038,210000
John McGinn,MF,Aston Villa,24,28,27,2312.0,25.7,3,3,6,3,0,0,3,0,3.9,3.9,2.5,6.4,0.12,0.12,0.23,0.12,0.15,0.10,0.15,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,20,36.4,2.14,0.78,0.05,0.15,21.3,600,794,75.6,12378,3698,219,258,84.9,252,305,82.6,112,172,65.1,37,80,31,7,113,701,84,28,3,26,66,4,24,9,92,3.58,92,3.58,68,9,8,2,3,2,9,0.35,6,2,0,0,1,0,53,35,19,23,11,18,62,29.0,44,25,1,24,25,78,18,0,25.7,1099,40,194,507,424,62,1099,72,53,73.6,19,26.4,637,3834,1749,38,28,9,41,49,676,84,25000,1300000
John Stones,DF,Manchester City,25,16,12,1122.0,12.5,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,0.00,0.00,0.00,0.00,0.03,0.01,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,16.7,0.48,0.08,0.00,0.00,9.6,977,1039,94.0,18402,6085,346,360,96.1,518,543,95.4,96,104,92.3,2,75,0,0,83,1029,9,6,0,12,0,3,0,1,13,1.04,13,1.04,13,0,0,0,0,0,1,0.08,1,0,0,0,0,0,16,10,8,7,1,3,5,60.0,2,5,3,2,9,25,32,2,12.5,1127,98,385,685,63,12,1127,5,5,100.0,0,0.0,835,5661,3594,22,24,0,3,0,869,1,100000,5200000
Jonathan Kodjia,FW,Aston Villa,29,6,0,117.0,1.3,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,0.00,0.00,0.00,0.00,0.09,0.05,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,1.54,0.00,0.00,,19.5,15,27,55.6,183,3,12,16,75.0,3,5,60.0,0,2,0.0,1,1,0,0,1,25,2,0,0,0,0,0,0,0,4,3.05,4,3.05,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,1.3,43,2,3,17,23,7,43,3,1,33.3,2,66.7,18,133,62,4,2,1,4,0,29,10,35000,1820000
Jonjo Shelvey,MF,Newcastle Utd,27,26,25,2119.0,23.5,6,2,8,6,0,0,3,0,2.5,2.5,3.6,6.1,0.25,0.08,0.34,0.25,0.10,0.15,0.10,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,14,31.1,1.91,0.59,0.13,0.43,26.7,827,1149,72.0,17762,6086,308,357,86.3,325,402,80.8,178,335,53.1,45,123,20,6,124,990,146,59,5,36,89,3,61,13,82,3.48,82,3.48,56,18,4,4,0,0,6,0.25,3,2,1,0,0,0,29,19,17,12,0,11,42,26.2,31,14,5,9,23,52,38,0,23.5,1353,58,341,767,261,22,1353,20,15,75.0,5,25.0,714,3412,1579,22,19,7,24,10,806,28,70000,3640000
Jonny Castro,"MF,DF",Wolves,25,35,33,2887.0,32.1,2,2,4,2,0,0,4,0,1.6,1.6,1.3,2.8,0.06,0.06,0.12,0.06,0.05,0.04,0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,5,27.8,0.56,0.16,0.11,0.40,19.0,1177,1451,81.1,15340,5071,731,810,90.2,333,426,78.2,38,68,55.9,23,47,16,6,97,1139,309,2,1,3,54,307,0,3,64,2.00,64,2.00,51,3,1,0,3,6,7,0.22,5,1,0,0,1,0,91,55,54,26,11,29,82,35.4,53,45,10,35,53,144,45,2,32.1,1871,68,476,779,638,61,1871,71,32,45.1,39,54.9,855,5260,2873,100,62,20,54,36,1024,180,75000,3900000
Jonny Evans,DF,Leicester City,31,38,38,3383.0,37.6,1,1,2,1,0,0,8,1,3.7,3.7,0.7,4.4,0.03,0.03,0.05,0.03,0.10,0.02,0.10,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,8,34.8,0.61,0.21,0.04,0.13,8.4,2178,2518,86.5,43936,15190,618,680,90.9,1333,1454,91.7,219,354,61.9,8,131,3,1,157,2430,85,69,1,17,8,16,0,3,35,0.93,35,0.93,28,0,1,4,2,0,6,0.16,4,0,0,1,1,0,48,34,33,14,1,28,39,71.8,11,33,18,15,57,105,174,4,37.6,2899,340,1443,1361,106,47,2899,8,6,75.0,2,25.0,1810,8583,4971,31,13,0,12,3,1926,4,80000,4160000
Jordan Ayew,FW,Crystal Palace,27,37,37,3148.0,35.0,9,2,11,9,0,0,6,0,7.5,7.5,2.5,10.0,0.26,0.06,0.31,0.26,0.21,0.07,0.21,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,24,41.4,1.66,0.69,0.16,0.38,14.8,673,853,78.9,8490,1767,425,488,87.1,150,190,78.9,36,52,69.2,30,38,21,0,60,816,34,4,2,2,25,11,1,3,81,2.32,81,2.32,48,0,13,4,13,3,8,0.23,3,0,2,2,1,0,48,30,10,22,16,17,49,34.7,32,29,4,25,15,63,21,0,35.0,1300,30,154,596,584,123,1300,117,73,62.4,44,37.6,801,5611,2289,77,54,25,113,95,950,184,32500,1690000
Jordan Henderson,MF,Liverpool,29,30,26,2238.0,24.9,4,5,9,4,0,0,2,0,1.1,1.1,3.1,4.2,0.16,0.20,0.36,0.16,0.04,0.13,0.04,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,8,40.0,0.80,0.32,0.20,0.50,19.2,1593,1933,82.4,28191,7061,692,759,91.2,653,769,84.9,187,289,64.7,24,173,31,7,197,1883,46,14,7,21,58,15,1,4,53,2.13,53,2.13,45,1,2,3,2,0,6,0.24,5,0,0,1,0,0,63,41,18,33,12,22,55,40.0,33,22,4,18,30,93,21,2,24.9,2144,29,289,1391,481,43,2144,28,17,60.7,11,39.3,1479,6546,3233,51,51,5,25,6,1580,77,140000,7280000
Jordan Pickford,GK,Everton,25,38,38,3420.0,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.47,147,94,63.9,9,23.7,50.2,0.32,270,730,37.0,1115,195,50.8,40.1,264,62.1,48.5,510,24,4.7,25,0.66,13.4,0,0,,0.00,0.00,,,,905,1383,65.4,28145,21362,185,185,100.0,359,364,98.6,346,815,42.5,1,42,2,0,0,974,405,141,1,12,0,0,0,4,5,0.13,5,0.13,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,4,0,0,0,3,3,12,6,38.0,1456,1226,1439,17,0,0,1456,0,0,,0,,821,5000,2985,0,0,0,2,0,647,0,100000,5200000
Jordan Thomas,FW,Norwich City,18,1,0,1.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Jordon Ibe,DF,Bournemouth,23,2,0,50.0,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,17,22,77.3,239,74,11,11,100.0,4,7,57.1,1,1,100.0,0,1,1,0,2,18,4,1,0,0,3,2,1,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,2,0,0,1,1,100.0,0,0,0,0,0,2,1,0,0.6,28,3,5,18,7,0,28,2,1,50.0,1,50.0,17,200,119,4,2,0,1,1,15,4,37500,1950000
Jorginho,MF,Chelsea,27,31,27,2379.0,26.4,4,2,6,1,3,3,10,0,3.2,0.9,2.8,3.7,0.15,0.08,0.23,0.04,0.12,0.11,0.03,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,11.1,0.34,0.04,0.11,1.00,24.7,2000,2277,87.8,32957,9262,990,1069,92.6,740,833,88.8,190,253,75.1,23,248,27,1,218,2219,52,48,16,18,10,4,0,6,81,3.06,81,3.06,74,0,0,1,3,3,8,0.30,6,0,0,0,1,1,66,40,24,34,8,35,91,38.5,56,30,5,25,64,130,27,2,26.4,2531,79,527,1663,356,10,2528,21,13,61.9,8,38.1,1580,6854,3243,24,34,2,19,22,1832,29,110000,5720000
Josh Brownhill,MF,Burnley,23,10,9,805.0,8.9,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.7,0.00,0.00,0.00,0.00,0.06,0.02,0.06,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0.0,0.67,0.00,0.00,,18.9,275,338,81.4,3703,874,161,178,90.4,81,99,81.8,12,28,42.9,3,16,1,0,20,331,4,2,0,1,2,2,0,3,15,1.68,15,1.68,13,0,0,0,1,1,1,0.11,1,0,0,0,0,0,14,8,5,7,2,5,13,38.5,8,9,4,5,14,28,18,0,8.9,422,30,105,215,104,9,422,8,7,87.5,1,12.5,183,704,233,2,10,0,10,4,241,15,35000,1820000
Josh Martin,"FW,MF",Norwich City,17,5,0,37.0,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.00,0.00,0.00,0.00,0.19,0.00,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,100.0,2.43,2.43,0.00,0.00,13.0,12,15,80.0,163,28,11,11,100.0,0,1,0.0,1,1,100.0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,1,0,1,1,2,0,0,0.4,19,0,4,9,6,1,19,0,0,,0,,13,111,35,1,0,0,0,0,13,3,0.0,0.0
Joshua King,"FW,MF",Bournemouth,27,26,24,2011.0,22.3,6,4,10,3,3,3,0,0,6.5,4.1,4.1,8.2,0.27,0.18,0.45,0.13,0.29,0.18,0.18,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,10,43.5,1.03,0.45,0.13,0.30,14.4,369,524,70.4,4923,1128,228,281,81.1,95,141,67.4,17,26,65.4,30,21,18,4,46,503,20,2,4,1,22,2,1,1,61,2.73,61,2.73,45,0,8,2,5,1,8,0.36,5,0,2,0,1,0,16,6,4,8,4,4,16,25.0,12,20,3,17,8,24,9,0,22.3,817,12,88,350,399,84,814,107,52,48.6,55,51.4,555,4169,1749,60,47,23,77,54,585,151,45000,2340000
Josip Drmić,FW,Norwich City,26,21,5,647.0,7.2,1,0,1,1,0,0,0,1,3.1,3.1,1.1,4.1,0.14,0.00,0.14,0.14,0.43,0.15,0.43,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5,35.7,1.95,0.70,0.07,0.20,13.4,125,165,75.8,1474,163,81,98,82.7,26,33,78.8,3,10,30.0,4,2,1,0,4,152,13,0,0,0,3,2,0,0,10,1.39,10,1.39,7,0,1,2,0,0,0,0.00,0,0,0,0,0,0,3,2,1,2,0,0,8,0.0,8,6,0,6,1,4,5,1,7.2,241,8,23,127,93,22,241,14,6,42.9,8,57.1,129,444,140,5,4,5,22,15,160,42,50000,2600000
José Holebas,DF,Watford,35,14,11,1025.0,11.4,0,0,0,0,0,0,5,0,0.3,0.3,0.7,1.1,0.00,0.00,0.00,0.00,0.03,0.06,0.03,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,50.0,0.53,0.26,0.00,0.00,19.8,419,620,67.6,6747,3037,217,259,83.8,149,220,67.7,39,109,35.8,11,31,9,5,51,430,189,16,0,3,71,134,39,1,26,2.28,26,2.28,10,12,1,1,1,1,1,0.09,0,1,0,0,0,0,26,15,19,7,0,9,28,32.1,19,11,4,7,3,29,33,0,11.4,731,40,176,345,215,5,731,16,7,43.8,9,56.3,304,1386,770,23,17,3,5,5,341,27,30000,1560000
Jota,"FW,MF",Aston Villa,28,10,4,335.0,3.7,0,1,1,0,0,0,0,0,0.3,0.3,0.6,0.9,0.00,0.27,0.27,0.00,0.08,0.15,0.08,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,16.7,1.61,0.27,0.00,0.00,18.9,75,98,76.5,1213,475,43,48,89.6,22,33,66.7,9,12,75.0,4,11,6,0,14,92,5,2,2,0,2,2,1,1,9,2.42,9,2.42,8,0,0,0,1,0,1,0.27,1,0,0,0,0,0,3,1,2,0,1,2,5,40.0,3,1,0,1,3,6,6,0,3.7,136,8,28,53,58,8,136,8,7,87.5,1,12.5,98,746,379,10,10,2,7,13,95,23,25000,1300000
