Player,Pos,Squad,Age,MP,Starts,Min,90s_x,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,Gls/90,Ast/90,G+A/90,G-PK/90,xG/90,xAG/90,npxG/90,npxG+xAG/90,Gls Against 90,SoTA,Saves,Save%,CS,CS%,PSxG,PSxG/SoT,GK Cmp 40y,GK 40y Att,GK Cmp 40y%,Pass Att (GK),Thr Att (GK),Launch%,AvgLen_Pass (GK),GoalKick Att,GoalKick Launch%,AvgLen_GoalKick,Opp Crosses,Crosses Stp,Crosses Stp%,#OPA,#OPA/90,AvgDist,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp_tot,Att_tot,Cmp%_tot,TotDist_Passed,PrgDist_Passed,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,KP,1/3,PPA,CrsPA,PrgP,Live_Passes,Dead,FK,TB,Sw,Crs,TI,CK,Off,SCA,SCA90,SCA,SCA90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Tkl,TklW,Def 3rd Tackles,Mid 3rd Tackles,Att 3rd Tackles,Tkl_Challenge,Att_Challenge,Tkl%_Challenge,Lost_Challenge,Blocks,Sh_block,Pass_block,Int,Tkl+Int,Clr,Err,90s_y,Touches,Def Pen Touches,Def 3rd Touches,Mid 3rd Touches,Att 3rd Touches,Att Pen Touches,Live_Touches,Att_takeon,Succ_takeon,Succ%_takeon,Tkld_takeon,Tkld%_takeon,Carries,TotDist_Carried,PrgDist_Carried,PrgC,1/3_carries,CPA,Mis,Dis,Rec,PrgR,Weekly Wages,Annual Wages
Denis Odoi,DF,Fulham,32,3,3,270.0,3.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.1,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,50.0,0.67,0.33,0.00,0.00,25.5,156,190,82.1,2889,877,64,73,87.7,74,82,90.2,17,26,65.4,1,11,2,1,10,166,23,7,0,1,5,16,0,1,4,1.33,4,1.33,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,3,2,1,0,1,4,25.0,3,3,1,2,5,8,5,0,3.0,215,11,97,85,34,0,215,1,1,100.0,0,0.0,121,634,412,5,7,0,1,2,133,5,8900,462800
Dennis Praet,MF,Leicester City,26,15,10,718.0,8.0,1,1,2,1,0,0,0,0,0.4,0.4,1.1,1.5,0.13,0.13,0.25,0.13,0.05,0.14,0.05,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,25.0,1.00,0.25,0.13,0.50,16.8,248,315,78.7,3458,779,142,159,89.3,77,104,74.0,10,22,45.5,7,11,7,2,25,308,6,0,1,3,19,1,0,1,16,2.01,16,2.01,14,0,1,0,0,1,3,0.38,2,0,1,0,0,0,14,7,4,7,3,6,15,40.0,9,12,2,10,7,21,3,0,8.0,405,4,53,181,174,23,405,16,6,37.5,10,62.5,186,1154,551,22,12,4,11,9,277,55,75000,3900000
Diego Llorente,DF,Leeds United,26,15,14,1204.0,13.4,1,0,1,1,0,0,1,0,0.8,0.8,0.5,1.3,0.07,0.00,0.07,0.07,0.06,0.04,0.06,0.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,37.5,0.60,0.22,0.13,0.33,17.4,598,721,82.9,11725,3380,170,196,86.7,368,412,89.3,52,90,57.8,4,21,2,0,26,705,15,15,1,11,2,0,0,1,7,0.52,7,0.52,6,0,0,1,0,0,1,0.07,1,0,0,0,0,0,34,21,21,13,0,19,32,59.4,13,18,13,5,20,54,40,2,13.4,873,122,547,311,22,9,873,8,6,75.0,2,25.0,508,3145,2045,7,4,0,11,7,530,1,81000,4212000
Diogo Jota,FW,Liverpool,23,19,12,1112.0,12.4,9,0,9,9,0,0,2,0,6.4,6.4,1.6,8.0,0.73,0.00,0.73,0.73,0.51,0.13,0.51,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,26,56.5,3.72,2.10,0.20,0.35,14.4,321,449,71.5,4253,966,211,253,83.4,82,118,69.5,15,26,57.7,12,28,11,0,43,443,2,0,1,2,18,1,0,4,37,2.99,37,2.99,23,0,2,5,6,1,4,0.32,2,0,1,0,1,0,12,6,4,7,1,2,29,6.9,27,9,0,9,5,17,3,0,12.4,626,6,54,251,330,91,626,43,21,48.8,22,51.2,425,2724,1510,54,42,23,39,20,492,125,90000,4680000
Divock Origi,FW,Liverpool,25,9,2,186.0,2.1,0,0,0,0,0,0,0,0,1.1,1.1,0.2,1.3,0.00,0.00,0.00,0.00,0.54,0.07,0.54,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,28.6,3.39,0.97,0.00,0.00,18.5,47,61,77.0,488,78,30,34,88.2,11,15,73.3,0,1,0.0,2,2,0,0,5,59,1,0,0,0,3,1,0,1,3,1.45,3,1.45,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,2,0,2,1,1,3,33.3,2,5,1,4,1,4,2,0,2.1,88,3,9,29,52,13,88,4,0,0.0,4,100.0,58,282,148,5,6,2,4,5,68,18,45000,2340000
Dominic Calvert-Lewin,FW,Everton,23,33,32,2871.0,31.9,16,0,16,16,0,0,3,0,16.3,16.3,2.0,18.3,0.50,0.00,0.50,0.50,0.51,0.06,0.51,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,46,55.4,2.60,1.44,0.19,0.35,12.2,469,691,67.9,6095,1186,287,388,74.0,112,167,67.1,21,28,75.0,18,36,12,1,46,681,5,0,1,2,9,2,1,5,55,1.72,55,1.72,34,0,3,10,7,1,7,0.22,1,0,0,4,2,0,17,8,1,8,8,6,12,50.0,6,22,6,16,6,23,33,0,31.9,1044,44,92,452,508,144,1044,49,22,44.9,27,55.1,530,2945,953,36,23,16,102,29,829,160,20000,1040000
Donny van de Beek,"MF,FW",Manchester Utd,23,19,4,524.0,5.8,1,1,2,1,0,0,1,0,0.4,0.4,0.9,1.3,0.17,0.17,0.34,0.17,0.06,0.16,0.06,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,50.0,0.34,0.17,0.50,1.00,18.4,237,275,86.2,3308,739,146,163,89.6,74,80,92.5,8,12,66.7,3,12,1,0,16,267,8,4,0,2,0,2,0,0,12,2.05,12,2.05,10,0,1,0,1,0,2,0.34,1,0,0,0,1,0,15,10,2,11,2,7,15,46.7,8,10,1,9,6,21,7,0,5.8,345,12,58,184,106,24,345,11,8,72.7,3,27.3,183,637,272,7,6,0,11,8,243,39,120000,6240000
Douglas Luiz,MF,Aston Villa,22,33,32,2781.0,30.9,0,2,2,0,0,0,10,1,1.2,1.2,1.6,2.8,0.00,0.06,0.06,0.00,0.04,0.05,0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,8,30.8,0.84,0.26,0.00,0.00,23.9,1217,1445,84.2,22141,6015,503,568,88.6,525,577,91.0,152,212,71.7,19,134,13,3,131,1354,85,74,0,12,23,1,1,6,52,1.68,52,1.68,47,3,0,1,1,0,7,0.23,6,1,0,0,0,0,49,18,22,26,1,20,58,34.5,38,52,17,35,43,92,44,2,30.9,1726,106,467,995,293,16,1726,32,23,71.9,9,28.1,916,5288,2760,47,42,3,25,18,1020,32,32692,1700000
Dwight Gayle,"FW,MF",Newcastle Utd,29,18,4,514.0,5.7,1,1,2,1,0,0,0,0,2.9,2.9,0.3,3.3,0.18,0.18,0.35,0.18,0.51,0.06,0.51,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,6,37.5,2.80,1.05,0.06,0.17,10.8,96,118,81.4,1144,147,64,68,94.1,20,29,69.0,2,4,50.0,6,3,2,0,6,103,14,0,1,0,5,4,0,1,12,2.10,12,2.10,8,1,0,2,1,0,1,0.17,1,0,0,0,0,0,2,0,1,1,0,0,7,0.0,7,3,1,2,1,3,2,0,5.7,155,4,18,64,73,23,155,2,1,50.0,1,50.0,56,284,103,3,3,0,8,1,104,30,40000,2080000
Dwight McNeil,MF,Burnley,20,36,34,3069.0,34.1,2,5,7,2,0,0,1,0,1.1,1.1,6.2,7.2,0.06,0.15,0.21,0.06,0.03,0.18,0.03,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,9,34.6,0.76,0.26,0.08,0.22,22.3,936,1372,68.2,16469,4663,449,522,86.0,302,401,75.3,136,313,43.5,48,76,39,21,101,1202,158,72,2,16,242,12,73,12,93,2.73,93,2.73,49,26,5,2,10,1,10,0.29,5,3,1,0,0,1,47,24,24,18,5,18,56,32.1,38,44,6,38,32,79,32,1,34.1,1703,51,265,860,619,40,1703,103,63,61.2,40,38.8,1021,7515,2776,102,73,16,57,62,1068,102,5000,260000
Eberechi Eze,MF,Crystal Palace,22,34,29,2559.0,28.4,4,6,10,4,0,0,3,0,2.2,2.2,3.9,6.1,0.14,0.21,0.35,0.14,0.08,0.14,0.08,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,13,35.1,1.30,0.46,0.11,0.31,21.7,945,1188,79.5,13623,3996,538,596,90.3,286,351,81.5,62,131,47.3,43,70,32,3,127,1046,134,36,1,4,86,6,63,8,95,3.34,95,3.34,60,15,11,2,6,1,12,0.42,5,2,3,1,1,0,27,14,11,13,3,16,35,45.7,19,19,3,16,24,51,9,1,28.4,1473,22,215,708,591,42,1473,118,64,54.2,54,45.8,967,6917,3318,79,70,18,57,37,1042,126,30000,1560000
Eddie Nketiah,FW,Arsenal,21,17,4,423.0,4.7,2,1,3,2,0,0,0,0,1.8,1.8,0.6,2.4,0.43,0.21,0.64,0.43,0.38,0.14,0.38,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,5,41.7,2.55,1.06,0.17,0.40,12.8,76,93,81.7,891,94,53,62,85.5,16,20,80.0,1,1,100.0,8,4,2,0,6,83,10,0,0,0,2,0,0,0,11,2.35,11,2.35,9,0,0,1,1,0,1,0.21,1,0,0,0,0,0,3,1,0,2,1,0,2,0.0,2,6,0,6,0,3,5,0,4.7,153,5,16,64,74,28,153,12,7,58.3,5,41.7,82,418,172,6,1,3,13,5,114,29,45000,2340000
Ederson,GK,Manchester City,26,36,36,3240.0,36.0,0,1,1,0,0,0,3,0,0.0,0.0,0.3,0.3,0.00,0.03,0.03,0.00,0.00,0.01,0.00,0.01,0.78,93,65,77.4,19,52.8,28.6,0.23,108,266,40.6,967,161,20.6,28.4,153,43.8,39.3,309,19,6.1,44,1.22,16.6,0,0,,0.00,0.00,,,,939,1122,83.7,22999,15228,180,181,99.4,531,540,98.3,220,390,56.4,1,9,2,0,1,897,223,70,0,5,0,0,0,2,6,0.17,6,0.17,5,1,0,0,0,0,1,0.03,1,0,0,0,0,0,3,1,3,0,0,3,4,75.0,1,0,0,0,0,3,11,4,36.0,1174,948,1169,5,0,0,1174,0,0,,0,,755,3576,2401,0,0,0,2,0,669,0,65000,3380000
Edinson Cavani,FW,Manchester Utd,33,26,13,1375.0,15.3,10,3,13,10,0,0,4,0,8.0,8.0,2.2,10.3,0.65,0.20,0.85,0.65,0.52,0.15,0.52,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,15,44.1,2.23,0.98,0.29,0.67,11.4,264,343,77.0,3854,561,141,178,79.2,84,102,82.4,17,20,85.0,14,16,9,1,30,333,10,0,2,2,4,3,0,0,31,2.03,31,2.03,23,0,2,4,2,0,4,0.26,3,0,0,1,0,0,12,8,1,8,3,2,13,15.4,11,2,0,2,6,18,11,0,15.3,466,12,34,196,238,69,466,12,6,50.0,6,50.0,223,764,185,5,4,4,31,10,337,80,173077,9000000
Edouard Mendy,GK,Chelsea,28,31,31,2745.0,30.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,81,56,71.6,16,51.6,21.9,0.24,71,197,36.0,846,126,17.6,25.4,179,26.8,25.7,335,17,5.1,27,0.89,15.2,0,0,,0.00,0.00,,,,874,1027,85.1,18386,10937,276,280,98.6,420,425,98.8,165,307,53.7,0,2,0,0,0,812,213,34,0,2,0,0,0,2,2,0.07,2,0.07,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,9,3,30.5,1070,897,1065,5,0,0,1070,0,0,,0,,644,2691,1181,0,0,0,0,0,624,0,65000,3380000
Elliot Anderson,MF,Newcastle Utd,17,1,0,4.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,1,1,100.0,13,0,1,1,100.0,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.0,2,0,0,1,1,1,2,0,0,,0,,1,1,0,0,0,0,0,0,1,1,0.0,0.0
Emerson Palmieri,DF,Chelsea,25,2,0,90.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,51,68,75.0,748,158,31,36,86.1,13,18,72.2,3,7,42.9,0,1,1,1,0,57,11,0,0,0,2,10,1,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,3,2,0,1,1,3,33.3,2,0,0,0,1,4,6,0,1.0,81,6,27,33,21,1,81,2,0,0.0,2,100.0,39,203,93,3,3,1,2,0,42,5,75000,3900000
Emil Krafth,DF,Newcastle Utd,25,16,14,1288.0,14.3,1,0,1,1,0,0,4,0,0.3,0.3,0.4,0.7,0.07,0.00,0.07,0.07,0.02,0.03,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,42.9,0.49,0.21,0.14,0.33,22.8,416,580,71.7,6802,3176,202,243,83.1,165,226,73.0,33,71,46.5,6,24,4,3,28,466,113,7,0,1,18,106,0,1,14,0.98,14,0.98,11,2,1,0,0,0,1,0.07,1,0,0,0,0,0,19,8,9,9,1,12,25,48.0,13,15,9,6,15,34,52,2,14.3,721,79,337,265,122,9,721,4,3,75.0,1,25.0,290,1368,648,12,10,2,9,4,347,25,57692,3000000
Emile Smith Rowe,"MF,FW",Arsenal,20,20,18,1440.0,16.0,2,4,6,2,0,0,0,0,1.8,1.8,3.4,5.1,0.12,0.25,0.37,0.12,0.11,0.21,0.11,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,4,30.8,0.81,0.25,0.15,0.50,17.8,648,746,86.9,8625,1644,408,446,91.5,186,203,91.6,21,31,67.7,27,45,14,1,68,735,10,5,1,0,17,2,0,1,49,3.06,49,3.06,40,0,4,2,3,0,7,0.44,6,0,0,1,0,0,14,7,5,5,4,6,17,35.3,11,15,1,14,10,24,12,0,16.0,890,15,143,397,360,44,890,30,10,33.3,20,66.7,551,2941,1559,51,20,13,38,7,705,113,15000,780000
Emiliano Martínez,GK,Aston Villa,27,38,38,3420.0,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.21,186,133,78.0,15,39.5,49.2,0.24,247,639,38.7,1058,177,45.1,37.1,254,63.8,46.8,613,42,6.9,34,0.89,14.2,0,0,,0.00,0.00,,,,881,1320,66.7,26962,20300,132,134,98.5,424,431,98.4,324,745,43.5,2,26,1,0,0,923,389,135,0,1,0,0,0,8,5,0.13,5,0.13,5,0,0,0,0,0,1,0.03,1,0,0,0,0,0,3,3,3,0,0,3,4,75.0,1,0,0,0,2,5,10,2,38.0,1405,1173,1390,15,0,0,1405,0,0,,0,,779,4456,3037,0,0,0,1,0,594,0,47500,2470000
Enda Stevens,DF,Sheffield Utd,30,30,30,2700.0,30.0,0,1,1,0,0,0,6,0,1.3,1.3,1.6,2.9,0.00,0.03,0.03,0.00,0.04,0.05,0.04,0.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,4,25.0,0.53,0.13,0.00,0.00,17.4,1108,1459,75.9,16993,7282,627,703,89.2,375,482,77.8,77,186,41.4,17,88,33,10,124,1238,206,11,0,9,64,195,0,15,39,1.30,39,1.30,36,0,0,1,2,0,4,0.13,3,0,0,0,1,0,59,26,32,19,8,33,58,56.9,25,41,12,29,22,81,81,1,30.0,1785,112,527,788,485,45,1785,35,20,57.1,16,45.7,815,4012,2041,44,20,6,45,29,993,99,4038,210000
Eric Bailly,DF,Manchester Utd,26,12,10,916.0,10.2,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.20,0.00,0.00,,11.2,497,564,88.1,9002,3349,185,200,92.5,268,299,89.6,37,49,75.5,0,26,0,0,37,552,11,10,0,1,0,1,0,1,4,0.39,4,0.39,4,0,0,0,0,0,1,0.10,1,0,0,0,0,0,5,5,3,1,1,0,1,0.0,1,13,11,2,13,18,36,2,10.2,652,92,339,304,14,4,652,4,4,100.0,0,0.0,429,2480,1331,6,5,0,7,0,424,0,80000,4160000
Eric Dier,DF,Tottenham,26,28,28,2520.0,28.0,0,0,0,0,0,0,3,0,1.2,1.2,0.3,1.4,0.00,0.00,0.00,0.00,0.04,0.01,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2,14.3,0.50,0.07,0.00,0.00,22.2,1493,1802,82.9,29242,11463,507,569,89.1,783,863,90.7,179,323,55.4,6,66,6,0,65,1757,43,37,1,21,5,6,0,2,24,0.86,24,0.86,21,0,0,2,1,0,0,0.00,0,0,0,0,0,0,23,14,13,10,0,11,18,61.1,7,37,31,6,23,46,123,3,28.0,2057,334,1136,875,56,21,2057,4,3,75.0,1,25.0,1249,6795,3953,21,7,2,12,1,1427,6,60000,3120000
Eric García,DF,Manchester City,19,6,3,383.0,4.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.47,0.00,0.00,,22.5,325,342,95.0,5830,1856,131,134,97.8,170,174,97.7,23,30,76.7,1,22,0,0,22,337,4,2,1,1,0,2,0,1,2,0.47,2,0.47,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,8,7,5,3,0,5,7,71.4,2,4,1,3,4,12,10,0,4.3,381,25,104,264,13,1,381,0,0,,0,,279,1454,1008,8,7,0,4,0,307,0,11923,620000
Erik Pieters,"DF,MF",Burnley,31,20,13,1266.0,14.1,0,1,1,0,0,0,1,0,0.2,0.2,0.4,0.6,0.00,0.07,0.07,0.00,0.01,0.03,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,75.0,0.28,0.21,0.00,0.00,18.9,449,606,74.1,7105,2720,226,254,89.0,172,214,80.4,30,94,31.9,5,28,3,0,37,481,123,6,0,4,19,113,4,2,19,1.35,19,1.35,16,0,0,1,2,0,4,0.28,2,0,0,1,1,0,30,21,18,9,3,19,39,48.7,20,30,9,21,12,42,34,0,14.1,750,61,239,376,140,8,750,10,6,60.0,4,40.0,303,1366,662,14,13,2,12,10,356,16,48077,2500000
Ethan Ampadu,"DF,MF",Sheffield Utd,19,25,23,2089.0,23.2,0,0,0,0,0,0,3,0,0.3,0.3,1.2,1.5,0.00,0.00,0.00,0.00,0.01,0.05,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,28.6,0.30,0.09,0.00,0.00,19.3,870,1087,80.0,15680,5536,370,424,87.3,378,446,84.8,102,158,64.6,11,76,14,2,100,1002,83,18,0,15,19,60,5,2,20,0.86,20,0.86,17,2,0,0,1,0,0,0.00,0,0,0,0,0,0,57,36,31,24,2,20,46,43.5,26,40,19,21,49,106,87,3,23.2,1374,138,516,670,202,6,1374,15,13,86.7,2,13.3,678,4063,2384,25,28,0,16,5,765,23,7500,390000
Ezgjan Alioski,"DF,MF",Leeds United,28,36,29,2461.0,27.3,2,3,5,2,0,0,7,0,1.6,1.6,3.3,4.9,0.07,0.11,0.18,0.07,0.06,0.12,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,8,32.0,0.91,0.29,0.08,0.25,19.0,1321,1670,79.1,20073,7163,703,788,89.2,521,619,84.2,58,147,39.5,28,87,29,12,132,1410,255,29,1,7,62,226,0,5,71,2.60,71,2.60,57,5,0,5,3,1,5,0.18,3,1,0,1,0,0,74,31,38,28,8,32,74,43.2,42,17,2,15,23,97,50,2,27.3,1951,75,560,902,503,41,1951,26,11,42.3,15,57.7,1007,5508,3290,77,43,5,37,15,1197,122,15000,780000
Ezri Konsa,DF,Aston Villa,22,36,35,3196.0,35.5,2,0,2,2,0,0,3,0,2.4,2.4,0.1,2.5,0.06,0.00,0.06,0.06,0.07,0.00,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,7,31.8,0.62,0.20,0.09,0.29,9.7,1102,1305,84.4,21620,6304,325,378,86.0,646,702,92.0,113,184,61.4,2,37,2,0,32,1251,53,38,0,4,3,14,0,1,7,0.20,7,0.20,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0,25,13,18,6,1,9,13,69.2,4,53,47,6,29,54,162,1,35.5,1660,315,961,631,73,34,1660,6,6,100.0,0,0.0,852,2975,1375,3,1,0,18,7,954,5,8000,416000
Fabian Delph,"MF,DF",Everton,30,8,2,266.0,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.01,0.02,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.34,0.00,0.00,,31.9,204,233,87.6,2997,716,112,114,98.2,72,79,91.1,11,23,47.8,2,13,1,0,11,223,10,1,0,1,7,9,0,0,4,1.35,4,1.35,2,1,0,0,1,0,0,0.00,0,0,0,0,0,0,5,2,3,2,0,1,3,33.3,2,2,0,2,4,9,8,1,3.0,268,7,70,170,32,0,268,10,7,70.0,3,30.0,170,840,390,2,7,0,4,0,208,4,80000,4160000
Fabian Schär,DF,Newcastle Utd,28,18,13,1246.0,13.8,1,0,1,0,1,1,4,1,1.3,0.5,0.0,0.5,0.07,0.00,0.07,0.00,0.09,0.00,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4,36.4,0.79,0.29,0.00,0.00,27.8,468,614,76.2,9712,4248,173,188,92.0,207,244,84.8,82,161,50.9,0,39,10,0,41,555,54,32,0,12,6,22,0,5,9,0.65,9,0.65,6,1,0,1,1,0,0,0.00,0,0,0,0,0,0,13,4,8,5,0,7,19,36.8,12,19,12,7,27,40,52,1,13.8,759,105,399,317,62,11,758,14,7,50.0,7,50.0,413,2280,1410,6,9,0,4,5,433,0,40000,2080000
Fabinho,"DF,MF",Liverpool,26,30,28,2567.0,28.5,0,0,0,0,0,0,6,0,0.3,0.3,0.3,0.6,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,10.0,0.35,0.04,0.00,0.00,23.1,1910,2117,90.2,33032,10523,782,841,93.0,949,1016,93.4,138,203,68.0,4,102,13,0,124,2080,36,29,0,6,1,7,0,1,30,1.05,30,1.05,26,0,1,0,2,1,6,0.21,5,0,0,0,1,0,58,31,21,29,8,27,54,50.0,27,28,10,18,44,102,66,1,28.5,2386,164,810,1430,155,12,2386,11,7,63.6,4,36.4,1469,6982,3870,27,20,3,17,7,1721,13,100000,5200000
